time,w1,w2,w3
1,96.1,95.7,106.6
2,96.1,96.0,96.6
3,96.1,96.0,96.5
4,96.2,96.2,96.7
5,96.1,96.2,96.7
6,96.0,96.3,96.8
7,95.9,96.2,96.6
8,95.9,96.1,96.6
9,95.8,96.3,96.6
10,96.0,96.3,96.7
11,96.0,96.2,96.9
12,95.9,96.2,96.7
13,95.9,96.1,96.5
14,95.7,96.3,96.5
15,95.7,96.3,96.6
16,95.9,96.2,96.5
17,95.9,96.2,96.5
18,95.9,96.2,96.4
19,95.8,96.1,96.3
20,95.8,96.2,96.3
21,95.8,96.3,96.3
22,95.9,96.2,96.3
23,95.9,96.2,96.2
24,95.8,96.1,96.2
25,95.7,96.0,96.2
26,95.8,96.1,96.3
27,95.8,96.2,96.5
28,95.9,96.1,96.4
29,95.8,96.1,96.3
30,95.9,96.6,96.3
31,95.9,96.5,96.2
32,95.8,96.4,96.2
33,95.8,96.4,96.3
34,95.9,96.3,96.3
35,95.9,96.4,96.2
36,95.8,96.4,96.2
37,95.8,96.3,96.1
38,95.8,96.3,96.1
39,96.0,96.3,96.2
40,96.1,96.2,96.2
41,96.0,96.1,96.1
42,96.0,96.1,96.0
43,95.9,96.0,96.0
44,95.8,96.0,96.2
45,95.8,96.0,96.1
46,95.9,95.9,96.1
47,95.9,95.8,96.1
48,95.8,95.7,96.1
49,95.8,95.6,96.1
50,95.8,95.7,96.2
51,95.7,95.8,96.2
52,95.9,95.8,96.1
53,95.9,95.6,96.2
54,95.9,95.5,96.3
55,95.9,95.5,96.1
56,96.0,95.6,96.3
57,96.0,95.8,96.2
58,96.2,95.8,96.2
59,96.1,95.7,96.2
60,96.0,95.7,96.2
61,110.7,95.8,106.8
62,119.8,118.7,122.8
63,119.8,118.8,122.5
64,119.9,118.8,122.1
65,119.7,118.8,121.7
66,119.6,118.7,121.5
67,119.6,118.7,121.2
68,119.5,118.8,121.2
69,119.6,118.9,121.1
70,119.6,118.9,121.0
71,119.6,118.8,121.0
72,119.5,118.9,121.1
73,119.8,119.4,121.4
74,99.9,117.1,107.2
75, ,103.9,99.6
76,100.5,103.7,106.2
77,100.1,103.5,105.9
78,105.2,98.0,104.6
79,100.0,97.9,104.2
80,98.2,98.4,103.6
81,98.3,98.1,103.2
82,98.3,98.1,102.8
83,98.4,98.1,102.3
84,98.6,97.9,101.9
85,98.9,98.0,101.5
86,99.1,98.1,101.1
87,99.2,98.2,101.0
88,99.1,98.4,100.9
89,99.0,105.6,100.8
90,99.0,97.2,100.3
91,98.9,97.0,99.9
92,99.0,97.2,99.5
93,98.8,97.4,99.2
94,98.5,97.3,98.9
95,98.5,97.1,98.6
96,98.3,97.0,98.3
97,98.1,97.2,98.4
98,97.9,97.2,98.7
99,97.8,97.0,98.5
100,97.6,96.9,98.4
101,97.4,96.8,98.1
102,97.3,96.7,97.9
103,97.2,96.6,97.8
104,97.1,96.5,97.7
105,97.0,96.4,97.5
106,96.9,96.3,97.6
107,96.8,96.3,97.9
108,96.9,96.3,97.7
109,96.7,96.2,97.6
110,96.7,96.2,97.5
111,96.7,96.1,97.4
112,96.7,96.0,97.2
113,96.7,96.1,97.1
114,96.7,96.1,96.9
115,96.8,96.2,96.9
116,96.9,96.7,96.9
117,96.8,96.9,96.9
118,96.8,96.7,96.8
119,96.9,96.9,96.9
120,96.8,96.8,96.8
121,96.8,96.8,96.8
122,96.9,96.7,96.7
123,96.8,96.7,96.7
124,96.7,96.7,96.6
125,96.6,96.6,96.6
126,96.6,96.6,96.5
127,96.6,96.5,96.6
128,96.6,96.7,96.4
129,96.5,96.6,96.5
130,96.5,96.5,96.5
131,96.4,96.5,96.5
132,96.5,96.4,96.4
133,96.5,96.3,96.4
134,96.5,96.2,96.5
135,96.4,96.1,96.5
136,96.4,96.1,96.5
137,96.3,96.2,96.5
138,96.3,96.2,96.4
139,96.4,96.1,96.5
140,96.4,96.0,96.5
141,96.4,96.0,96.6
142,96.3,96.0,96.5
143,96.2,96.0,96.5
144,96.3,95.9,96.5
145,96.3,96.0,96.5
146,96.4,95.9,96.4
147,96.3,95.7,96.4
148,96.3,95.9,96.4
149,96.3,96.0,96.4
150,96.3,96.1,96.8
151,96.2,96.0,96.8
152,96.2,96.0,96.7
153,96.2,96.0,96.7
154,96.2,96.0,96.8
155,96.2,95.9,96.8
156,96.1,95.9,96.7
157,96.1,95.8,96.6
158,96.2,95.8,96.6
159,96.1,95.9,96.6
160,96.1,95.9,96.7
161,96.1,95.9,96.7
162,96.1,95.9,96.7
163,96.2,95.8,96.6
164,96.2,95.8,96.6
165,96.1,95.9,96.6
166,96.0,95.9,96.6
167,96.0,95.8,96.6
168,96.1,95.8,96.5
169,96.0,95.9,96.5
170,96.1,95.8,96.4
171,96.1,95.9,96.4
172,96.1,95.8,96.5
173,96.1,95.8,96.5
174,96.1,95.8,96.4
175,96.1,95.6,96.3
176,96.2,95.6,96.3
177,96.2,95.6,96.3
178,96.2,95.6,96.5
179,96.2,95.6,96.5
180,96.2,95.7,96.5
181,96.2,95.6,96.4
182,96.4,95.7,96.3
183,96.5,95.8,96.3
184,96.5,95.9,96.4
185,96.4,95.9,96.4
186,96.4,95.9,96.4
187,96.5,95.8,96.3
188,96.6,95.9,96.3
189,96.5,95.9,96.5
190,96.4,96.0,96.4
191,96.4,96.0,96.4
192,96.4,95.9,96.3
193,96.4,95.9,96.2
194,96.2,95.9,96.3
195,96.2,95.9,96.5
196,96.2,95.8,96.9
197,96.2,95.8,97.3
198,96.2,95.8,97.6
199,96.2,95.8,97.9
200,96.3,95.9,98.2
201,96.2,96.0,98.2
202,96.2,95.9,98.1
203,96.1,96.0,98.0
204,96.1,95.8,97.9
205,96.2,95.8,97.7
206,96.3,95.9,97.5
207,96.2,95.9,97.6
208,96.2,96.0,97.5
209,96.1,95.9,97.4
210,96.1,95.9,97.3
211,96.1,95.9,97.2
212,96.2,95.9,97.1
213,96.2,95.9,97.3
214,96.2,95.9,97.2
215,96.1,95.9,97.1
216,96.2,95.9,97.1
217,96.2,95.9,97.1
218,96.3,96.0,97.2
219,96.3,96.0,97.3
220,96.2,95.9,97.2
221,96.1,95.9,97.2
222,96.2,95.8,97.1
