time,w1,w2,w3
1,106.4,99.4,95.0
2,93.7,99.9,105.2
3,93.8,100.0,104.6
4,93.8,94.5,93.7
5,93.7,94.6,93.8
6,93.9,94.7,94.1
7,94.1,94.6,94.1
8,94.2,94.5,94.1
9,94.2,94.5,94.1
10,94.1,94.4,94.1
11,94.1,94.4,94.2
12,94.2,94.4,94.4
13,94.2,94.4,94.3
14,94.2,94.4,94.3
15,94.2,94.5,94.3
16,94.2,94.4,94.2
17,94.2,94.3,94.4
18,94.3,94.3,94.5
19,94.2,94.5,94.4
20,94.1,94.5,94.4
21,94.1,94.4,94.4
22,94.0,94.3,94.3
23,94.2,94.2,94.4
24,94.4,94.3,94.5
25,94.5,94.4,94.5
26,94.5,94.3,94.4
27,94.5,94.2,94.4
28,94.6,94.1,94.4
29,94.7,94.1,94.5
30,94.9,94.2,94.5
31,94.9,94.2,94.5
32,94.9,94.2,94.6
33,94.9,94.1,94.5
34,95.0,94.3,95.0
35,95.0,94.3,95.0
36,95.1,94.3,95.0
37,95.1,94.3,94.8
38,95.1,94.3,94.8
39,95.1,94.3,94.6
40,95.1,94.4,94.6
41,95.0,94.4,94.6
42,95.0,94.4,94.5
43,95.0,94.4,94.4
44,94.9,94.3,94.4
45,94.8,94.3,94.3
46,94.7,94.4,94.4
47,94.6,94.4,94.4
48,94.6,94.5,94.4
49,94.6,94.4,94.4
50,94.6,94.3,94.3
51,94.4,94.3,94.3
52,94.3,94.3,94.4
53,94.3,94.3,94.5
54,94.4,94.5,94.5
55,94.4,94.6,94.4
56,94.5,94.5,94.3
57,94.4,94.4,94.2
58,94.3,94.4,94.3
59,94.3,94.3,94.4
60,94.4,94.3,94.3
61,94.4,94.3,94.3
62,94.3,94.3,94.2
63,94.2,94.2,94.2
64,94.4,94.2,94.3
65,94.3,94.2,94.4
66,94.4,94.3,94.4
67,94.4,94.2,94.4
68,94.3,94.1,94.3
69,94.3,94.1,94.4
70,94.2,94.0,94.4
71,94.1,94.0,94.3
72,94.2,94.1,94.3
73,94.2,94.0,94.3
74,94.2,94.1,94.3
75,94.1,94.2,94.3
76,94.1,94.1,94.3
77,94.1,94.1,94.3
78,94.3,94.2,94.2
79,94.3,94.2,94.1
80,94.2,94.2,94.1
81,94.2,94.2,94.2
82,94.2,94.0,94.3
83,94.2,94.1,94.3
84,94.3,94.2,94.3
85,94.3,94.2,94.2
86,94.2,94.2,94.2
87,94.2,94.3,94.4
88,94.1,94.3,94.5
89,94.0,94.4,94.4
90,94.2,94.5,94.4
91,94.2,94.5,94.3
92,94.2,94.5,94.4
93,94.2,94.5,94.4
94,94.1,94.6,94.4
95,94.0,94.6,94.3
96,94.2,94.7,94.3
97,94.2,94.8,94.3
98,94.2,94.8,94.4
99,94.2,94.7,94.5
100,94.1,94.7,94.4
101,94.1,94.7,94.4
102,94.3,94.8,94.3
103,94.3,94.8,94.3
104,94.2,94.7,94.4
105,94.2,94.6,94.5
106,94.2,94.6,94.4
107,94.3,94.6,94.6
108,94.4,94.6,94.5
109,94.3,94.6,94.5
110,94.2,94.5,94.5
111,94.1,94.3,94.5
112,94.1,94.2,94.4
113,94.1,94.2,94.4
114,94.3,94.2,94.3
115,94.3,94.3,94.2
116,94.2,94.2,94.3
117,94.1,94.2,94.4
118,94.1,94.2,94.3
119,94.1,94.1,94.3
120,94.2,94.2,94.3
121,94.2,94.3,94.2
122,94.1,94.2,94.4
123,94.0,94.2,94.5
124,94.1,94.2,94.5
125,94.1,94.1,94.4
126,94.2,94.3,94.4
127,94.2,94.5,94.3
128,94.3,94.4,94.3
129,94.5,94.4,94.5
130,94.5,94.5,94.6
131,94.3,94.4,94.5
132,94.4,94.5,94.4
133,94.4,94.4,94.4
134,94.5,94.3,94.4
135,94.6,94.3,94.4
136,94.6,94.3,94.4
137,94.6,94.2,94.3
138,94.6,94.4,94.3
139,94.6,94.3,94.3
140,94.4,94.2,94.3
141,94.4,94.2,94.2
142,94.4,94.1,94.2
143,94.3,94.1,94.2
144,94.4,94.3,94.1
145,94.5,94.3,94.1
146,94.4,94.3,94.2
147,94.3,94.2,94.2
148,94.3,94.1,94.1
149,94.2,94.1,94.1
150,94.4,94.3,94.2
151,94.3,94.2,94.2
152,94.2,94.2,94.4
153,94.1,94.2,94.5
154,94.2,94.1,94.3
155,94.1,94.2,94.3
156,94.1,94.3,94.3
157,94.1,94.3,94.6
158,94.1,94.2,94.8
159,94.2,94.2,94.7
160,94.8,94.1,94.7
161,95.0,94.1,94.6
162,95.0,94.1,94.7
163,94.8,94.2,94.7
164,94.7,94.1,94.8
165,94.8,94.1,94.8
166,94.6,94.0,94.7
167,94.6,94.0,94.7
168,94.6,94.1,94.7
169,94.4,94.2,94.8
170,94.3,94.2,94.9
171,94.2,94.2,94.8
172,94.1,94.2,94.8
173,94.1,94.1,94.8
174,94.3,94.3,94.7
175,94.2,94.2,94.7
176,94.2,94.2,94.8
177,94.1,94.1,94.7
178,94.1,94.1,94.6
179,94.2,94.2,94.6
180,94.4,94.4,94.4
181,94.4,94.3,94.5
182,94.3,94.3,94.6
183,94.3,94.4,94.5
184,94.2,94.5,94.4
185,94.2,94.8,94.4
186,94.3,94.8,94.4
187,94.3,94.8,94.6
188,94.3,94.7,94.6
189,94.2,94.6,94.5
190,94.2,94.5,94.4
191,94.1,94.5,94.4
192,94.2,94.6,94.5
193,94.3,94.5,94.6
194,94.2,94.4,94.6
195,94.1,94.4,94.5
196,94.1,94.3,94.5
197,94.0,94.2,94.4
198,94.2,94.3,94.4
199,94.2,94.3,94.4
200,94.2,94.2,94.4
201,94.0,94.2,94.4
202,94.0,94.1,94.4
203,94.2,94.0,94.3
204,94.3,94.2,94.3
205,94.3,94.2,94.3
206,94.2,94.2,94.3
207,94.1,94.1,94.3
208,94.1,94.1,94.2
209,94.1,94.2,94.1
210,94.2,94.3,94.1
211,94.2,94.4,94.3
212,94.1,94.3,94.2
213,94.1,94.3,94.3
214,94.1,94.4,94.3
215,94.2,94.5,94.3
216,94.2,95.0,94.4
217,94.2,94.9,94.3
218,94.2,94.8,94.2
219,94.2,94.8,94.2
220,94.2,94.6,94.3
221,94.2,94.7,94.4
222,94.2,94.7,94.5
223,94.2,94.6,94.4
224,94.1,94.6,94.3
225,94.1,94.6,94.3
226,94.1,94.5,94.2
227,94.2,94.5,94.4
228,94.3,94.5,94.5
229,94.3,94.5,94.4
230,94.2,94.5,94.4
231,94.2,94.4,94.3
232,94.1,94.4,94.3
233,94.1,94.3,94.4
234,94.1,94.4,94.5
235,94.0,94.4,94.4
236,94.1,94.3,94.4
237,94.1,94.3,94.4
238,94.0,94.2,94.5
239,94.1,94.1,94.6
240,94.2,94.2,94.7
241,94.2,94.2,94.5
242,94.2,94.2,94.5
243,94.1,94.1,94.4
244,94.1,94.2,94.4
245,94.2,94.2,94.5
246,94.3,94.3,94.6
247,94.3,94.4,94.4
248,94.3,94.3,94.4
249,94.3,94.4,94.3
250,94.3,94.4,94.3
251,94.4,94.3,94.3
252,94.4,94.3,94.4
253,94.3,94.3,94.4
254,94.3,94.4,94.7
255,94.2,94.3,94.6
256,94.1,94.3,94.7
257,94.2,94.3,94.8
258,94.3,94.3,94.8
259,94.2,94.2,94.8
260,94.2,94.2,94.7
261,94.0,94.1,94.6
262,94.0,94.1,94.7
263,94.2,94.3,94.7
264,94.2,94.2,94.8
265,94.1,94.2,94.7
266,94.1,94.2,94.6
267,94.1,94.2,94.4
268,94.1,94.2,94.4
269,94.2,94.1,94.4
270,94.1,94.2,94.5
271,94.2,94.2,94.4
272,94.1,94.1,94.5
273,94.1,94.1,94.5
274,94.3,94.1,94.5
275,94.4,94.2,94.5
276,94.4,94.3,94.5
277,94.3,94.2,94.4
278,94.3,94.2,94.4
279,94.3,94.3,94.4
280,94.3,94.3,94.3
281,94.4,94.3,94.4
282,94.4,94.4,94.4
283,94.3,94.3,94.4
284,94.4,94.3,94.3
285,94.4,94.3,94.2
286,94.3,94.3,94.2
287,94.3,94.3,94.3
288,94.3,94.3,94.4
289,94.2,94.3,94.3
290,94.2,94.3,94.3
291,94.2,94.2,94.4
292,94.2,94.2,94.4
293,94.3,94.3,94.5
294,94.3,94.3,94.5
295,94.4,94.2,94.4
296,94.4,94.3,94.4
297,94.3,94.2,94.6
298,94.3,94.1,94.5
299,94.3,94.2,94.5
300,94.3,94.3,94.6
301,94.8,94.2,94.5
302,100.5,94.1,94.5
303,94.3,94.1,94.5
304,94.2,94.1,94.4
305,94.4,94.3,94.4
306,94.4,94.3,94.5
307,94.4,94.3,94.4
308,94.3,94.3,94.4
309,94.3,94.3,94.4
310,94.2,94.2,94.3
311,94.3,94.4,94.4
312,94.4,94.5,94.4
313,94.3,94.5,94.3
314,94.2,94.5,94.3
315,94.2,94.4,94.3
316,94.1,94.3,94.3
317,94.3,94.4,94.3
318,94.3,94.3,94.4
319,94.2,94.4,94.4
320,94.2,94.4,94.4
321,94.2,94.3,94.3
322,94.1,94.2,94.3
323,94.3,94.3,94.4
324,94.3,94.2,94.4
325,94.4,94.2,94.4
326,94.5,94.2,94.5
327,94.5,94.2,94.5
328,94.5,94.3,94.5
329,94.7,94.4,94.6
330,94.8,94.4,94.6
331,94.8,94.4,94.5
332,94.8,94.4,94.6
333,94.7,94.3,94.6
334,94.7,94.3,94.6
335,94.9,94.5,94.6
336,94.9,94.5,94.6
337,94.8,94.4,94.5
338,94.9,94.4,94.5
339,94.9,94.3,94.4
340,94.9,94.3,94.3
341,95.0,94.4,94.3
342,94.8,94.3,94.4
343,94.7,94.3,94.4
344,94.7,94.1,94.3
345,94.6,94.2,94.3
346,94.5,94.2,94.3
347,94.7,94.3,94.3
348,94.6,94.3,94.4
349,94.5,94.4,94.4
350,94.4,94.3,94.3
351,94.3,94.3,94.3
352,94.2,94.3,94.2
353,94.3,94.3,94.3
354,94.2,94.4,94.4
355,94.2,94.4,94.3
356,94.1,94.3,94.2
357,94.0,94.3,94.3
358,94.0,94.3,94.2
359,94.2,94.3,94.2
360,94.2,94.4,94.3
361, ,94.3,94.4
362, ,94.3,94.4
363, ,94.2,94.4
364, ,94.2,94.3
365, ,94.3,94.4
366, ,94.4,94.5
367, ,94.3,94.6
368, ,94.3,94.6
369, ,94.3,94.5
370, ,94.2,94.5
371, ,94.4,94.6
372, ,94.4,94.6
373, ,94.3,94.5
374, ,94.3,94.4
375, ,94.3,94.3
376, ,94.3,94.3
377, ,94.5,94.3
378, ,94.5,94.5
379, ,94.4,94.4
380, ,94.4,94.3
381, ,94.4,94.3
382, ,94.4,94.2
383, ,94.5,94.3
384, ,94.5,94.4
385, ,94.4,94.4
386, ,94.3,94.3
387, ,94.3,94.3
388, ,94.4,94.2
389, ,94.6,94.4
390, ,94.7,94.4
391, ,94.7,94.3
392, ,94.7,94.3
393, ,94.7,94.3
394, ,94.8,94.2
395, ,94.8,94.3
396, ,94.8,94.4
397, ,94.8,94.4
398, ,94.9,94.4
399, ,94.8,94.3
400, ,94.8,94.2
401, ,95.0,94.3
402, ,94.9,94.4
403, ,95.0,94.4
404, ,94.9,94.4
405, ,94.9,94.3
406, ,94.9,94.3
407, ,95.0,94.4
408, ,94.8,94.5
409, ,94.7,94.4
410, ,94.6,94.4
411, ,94.5,94.2
412, ,94.5,94.2
413, ,94.6,94.3
414, ,94.5,94.3
415, ,94.5,94.3
416, ,94.3,94.2
417, ,94.3,94.2
418, ,94.2,94.2
419, ,94.2,94.3
420, ,94.3,94.4
421, ,94.3,94.3
422, ,94.2,94.3
423, ,94.2,94.3
424, ,94.3,94.3
425, ,94.5,94.4
426, ,94.5,94.5
427, ,94.5,94.5
428, ,94.3,94.3
429, ,94.2,94.3
430, ,94.2,94.3
431, ,94.3,94.3
432, ,94.3,94.5
433, ,94.3,94.4
434, ,94.2,94.3
435, ,94.2,94.3
436, ,94.3,94.3
437, ,94.3,94.5
438, ,94.4,94.7
439, ,94.4,94.6
440, ,94.3,94.6
441, ,94.3,94.5
442, ,94.3,94.4
443, ,94.4,94.6
444, ,94.4,94.7
445, ,94.3,94.6
446, ,94.3,94.5
447, ,94.3,94.5
448, ,94.2,94.4
449, ,94.3,94.3
450, ,94.4,94.5
451, ,94.3,94.4
452, ,94.3,94.4
453, ,94.3,94.4
454, ,94.4,94.4
455, ,94.4,94.5
456, ,94.4,94.5
457, ,94.3,94.5
458, ,94.3,94.4
459, ,94.3,94.6
460, ,94.2,94.6
461, ,94.4,94.7
462, ,94.4,94.8
463, ,94.4,94.7
464, ,94.3,94.7
465, ,94.3,94.7
466, ,94.2,94.7
467, ,94.4,94.9
468, ,94.4,95.0
469, ,94.3,94.9
470, ,94.2,94.9
471, ,94.1,94.8
472, ,94.0,94.9
473, ,94.3,95.0
474, ,94.2,95.0
475, ,94.2,95.0
476, ,94.2,94.9
477, ,94.1,94.8
478, ,94.2,94.7
479, ,94.3,94.8
480, ,94.3,94.8
481, ,94.3,94.8
482, ,94.2,94.7
483, ,94.2,94.6
484, ,94.2,94.5
485, ,94.3,94.6
486, ,94.3,94.6
487, ,94.3,94.6
488, ,94.3,94.5
489, ,94.2,94.5
490, ,94.1,94.5
491, ,94.2,94.5
492, ,94.2,94.6
493, ,94.2,94.5
494, ,94.3,94.4
