time,w1,w2,w3
1,93.6,93.8,92.9
2,93.6,93.8,92.8
3,93.6,93.8,92.7
4,93.5,94.0,92.7
5,93.5,94.0,92.7
6,93.4,93.9,92.7
7,93.3,93.8,92.8
8,93.3,93.8,92.9
9,93.4,93.8,93.2
10,93.3,93.9,93.2
11,93.3,93.8,93.1
12,93.2,93.7,93.1
13,93.3,93.7,93.1
14,93.3,93.7,93.2
15,93.3,93.7,93.2
16,93.3,93.7,93.3
17,93.2,93.7,93.2
18,93.1,93.7,93.2
19,93.1,93.7,93.1
20,93.1,93.6,93.2
21,93.3,93.7,93.1
22,93.2,93.8,93.1
23,93.1,93.7,93.0
24,93.2,93.6,92.9
25,93.1,93.5,92.9
26,93.1,93.4,92.9
27,93.1,93.4,92.9
28,93.0,93.4,92.9
29,93.0,93.3,92.8
30,93.0,93.3,92.8
31,93.1,93.2,92.8
32,93.2,93.1,92.9
33,93.1,93.2,92.9
34,93.1,93.2,92.9
35,93.0,93.1,92.8
36,93.0,93.1,92.8
37,93.0,93.0,92.8
38,93.1,92.9,92.9
39,93.2,93.0,92.9
40,93.1,93.1,92.9
41,93.1,93.0,92.9
42,93.1,93.0,93.0
43,93.0,92.9,93.0
44,93.1,93.0,93.0
45,93.2,93.1,93.1
46,93.2,93.0,92.9
47,93.1,92.9,92.9
48,93.1,92.9,92.9
49,93.1,92.9,92.8
50,93.2,93.0,93.0
51,93.2,93.1,92.9
52,93.1,93.0,92.9
53,93.1,93.0,92.9
54,93.1,92.9,92.9
55,93.0,93.0,92.8
56,93.2,93.1,92.9
57,93.4,93.2,93.4
58,93.3,93.1,93.8
59,93.2,93.1,94.2
60,93.1,93.0,94.6
61,99.8,93.1,95.0
62,100.0,102.9,101.3
63,99.5,102.7,101.3
64,93.5,92.7,93.9
65,93.4,92.7,93.7
66,93.4,92.6,93.5
67,93.5,92.6,93.4
68,93.6,92.8,93.5
69,93.5,92.9,93.4
70,93.4,92.9,93.3
71,93.4,92.8,93.2
72,93.3,92.8,93.2
73,93.3,92.8,93.1
74,93.5,92.9,93.3
75,93.4,92.9,93.2
76,93.3,92.8,93.2
77,93.3,92.8,93.3
78,93.2,92.8,93.2
79,93.3,92.8,93.1
80,93.4,92.9,93.3
81,93.3,92.9,93.2
82,93.5,92.9,93.2
83,93.5,92.9,93.1
84,93.4,92.8,93.0
85,93.5,92.9,93.0
86,93.6,93.0,93.0
87,93.6,93.0,93.0
88,93.6,93.0,93.0
89,93.5,92.9,92.9
90,93.5,92.9,92.9
91,93.5,93.0,93.1
92,93.7,93.2,93.1
93,93.6,93.2,93.1
94,93.6,93.2,93.0
95,93.5,93.1,93.0
96,93.5,93.0,93.0
97,93.5,93.0,92.9
98,93.6,93.0,93.0
99,93.6,92.9,93.2
100,93.6,92.9,93.1
101,93.5,92.9,93.1
102,93.7,92.8,93.0
103,93.7,92.9,92.9
104,93.8,93.0,93.0
105,93.8,93.0,93.1
106,93.7,93.0,93.0
107,93.7,93.0,92.9
108,93.7,92.9,92.8
109,93.7,93.0,92.8
110,93.8,93.2,92.9
111,93.8,93.2,93.0
112,93.7,93.2,93.1
113,93.7,93.1,93.0
114,93.7,93.0,93.0
115,93.6,93.0,92.9
116,93.6,93.1,93.0
117,93.8,93.0,93.0
118,93.7,93.0,92.9
119,93.7,92.9,92.9
120,93.6,92.9,92.9
121,93.6,92.9,92.8
122,93.7,93.0,93.0
123,93.7,93.0,93.0
124,93.7,93.0,92.9
125,93.7,93.0,92.9
126,93.7,93.0,92.9
127,93.6,92.9,92.8
128,93.9,93.0,92.8
129,94.0,93.2,93.1
130,93.8,93.1,93.1
131,93.7,93.1,93.0
132,93.6,93.0,93.0
133,93.5,93.0,92.9
134,93.6,93.1,93.1
135,93.5,93.1,93.0
136,93.5,93.0,93.0
137,93.6,93.0,92.9
138,93.5,92.9,92.9
139,93.4,93.0,92.9
140,93.6,93.1,93.0
141,93.5,93.1,93.0
142,93.4,93.0,93.0
143,93.3,93.0,93.0
144,93.2,93.1,92.9
145,93.2,93.0,92.9
146,93.4,93.1,93.1
147,93.3,93.2,93.1
148,93.3,93.1,93.0
149,93.4,93.0,93.0
150,93.3,93.0,92.9
151,93.3,92.9,92.9
152,93.4,93.0,92.8
153,93.3,93.0,93.0
154,93.3,93.0,92.9
155,93.2,93.0,92.9
156,93.1,93.0,92.9
157,93.2,92.9,92.8
158,93.3,93.1,92.9
159,93.2,93.0,92.9
160,93.2,93.0,92.9
161,93.1,93.0,92.8
162,93.1,92.9,92.8
163,93.1,92.9,92.8
164,93.1,93.2,92.9
165,93.1,93.3,92.9
166,93.1,93.3,92.9
167,93.0,93.2,92.8
168,93.0,93.2,92.8
169,93.1,93.1,92.8
170,93.2,93.2,92.8
171,93.2,93.2,92.9
172,93.4,93.1,93.1
173,93.3,93.1,93.0
174,93.2,93.2,92.9
175,93.2,93.2,92.9
176,93.4,93.2,92.9
177,93.3,93.2,92.9
178,93.2,93.1,92.9
179,93.2,93.2,92.8
180,93.1,93.1,92.9
181,93.1,93.1,93.0
182,93.1,93.2,93.3
183,93.3,93.2,93.3
184,93.2,93.1,93.3
185,93.1,93.0,93.3
186,93.1,93.0,93.3
187,93.0,92.9,93.2
188,93.2,93.0,93.3
189,93.2,93.1,93.5
190,93.1,93.0,93.4
191,93.0,93.0,93.3
192,93.0,92.9,93.3
193,93.0,92.9,93.3
194,93.2,93.0,93.5
195,93.2,93.0,93.5
196,93.1,93.0,93.4
197,93.0,92.9,93.4
198,93.0,92.9,93.3
199,93.0,92.9,93.3
200,93.2,93.0,93.4
201,93.1,92.9,93.5
202,93.1,92.9,93.4
203,93.1,92.9,93.4
204,93.0,92.9,93.4
205,93.0,92.9,93.4
206,93.2,93.0,93.4
207,93.3,92.9,93.6
208,93.2,92.9,93.5
209,93.3,93.1,93.5
210,93.2,93.1,93.5
211,93.2,93.1,93.4
212,93.4,93.1,93.5
213,93.3,93.0,93.4
214,93.3,93.1,93.4
215,93.3,93.1,93.4
216,93.2,93.2,93.4
217,93.2,93.2,93.5
218,93.3,93.2,93.7
219,93.3,93.1,93.6
220,93.3,93.0,93.6
221,93.2,93.1,93.5
222,93.1,93.1,93.5
223,93.1,93.2,93.4
224,93.3,93.2,93.6
225,93.2,93.1,93.6
226,93.1,93.1,93.5
227,93.1,93.1,93.5
228,93.0,93.2,93.4
229,93.0,93.1,93.4
230,93.2,93.1,93.4
231,93.1,93.0,93.4
232,93.1,93.0,93.3
233,93.1,93.1,93.2
234,93.0,93.1,93.1
235,93.0,93.1,93.0
236,93.2,93.0,93.2
237,93.2,92.9,93.2
238,93.1,92.9,93.1
239,93.0,93.0,93.0
240,93.1,93.0,93.0
241,93.1,93.0,92.9
242,93.2,92.9,93.0
243,93.2,92.9,93.0
244,93.2,93.0,93.0
245,93.1,93.0,92.9
246,93.1,93.0,92.9
247,93.1,93.0,92.9
248,93.1,93.0,93.0
249,93.3,93.1,93.0
250,93.2,93.1,92.9
251,93.2,93.2,92.9
252,93.2,93.2,93.1
253,93.4,93.1,93.0
254,93.5,93.0,92.9
255,93.4,93.0,93.0
256,93.3,92.9,93.0
257,93.2,93.0,92.9
258,93.2,93.1,92.9
259,93.2,93.0,92.8
260,93.3,93.0,92.9
261,93.3,92.9,93.0
262,93.2,92.9,92.9
263,93.1,93.0,92.8
264,93.1,93.0,92.8
265,93.1,92.9,92.8
266,93.3,92.9,92.9
267,93.2,92.8,93.0
268,93.1,92.8,92.9
269,93.1,93.0,92.9
270,93.1,93.0,92.9
271,93.0,93.0,92.8
272,93.0,92.9,93.0
273,93.0,92.8,93.0
274,92.9,92.8,92.9
275,92.9,92.9,92.9
276,92.9,93.0,92.9
277,93.0,93.2,92.8
278,93.0,93.2,93.0
279,93.1,93.4,92.9
280,93.1,93.4,92.9
281,93.1,93.5,92.9
282,93.4,93.5,92.8
283,93.4,93.4,92.8
284,93.4,93.6,92.9
285,93.3,93.6,93.0
286,93.2,93.5,92.9
287,93.3,93.7,93.1
288,93.2,93.8,93.0
289,93.3,93.7,92.9
290,93.3,93.7,93.0
291,93.2,93.9,93.0
292,93.1,94.1,93.0
293,93.1,94.2,92.9
294,93.1,94.2,92.9
295,93.3,94.0,92.8
296,93.4,94.1,92.9
297,93.4,94.1,93.0
298,93.3,94.0,93.1
299,93.3,94.0,93.0
300,93.4,94.0,92.9
301,93.4,93.9,92.9
302,93.3,93.8,93.0
303,93.2,93.8,93.0
304,93.2,93.7,92.9
305,93.2,93.8,92.9
306,93.2,93.8,92.8
307,93.2,93.7,92.8
308,93.1,93.6,93.0
309,93.0,93.6,92.9
310,93.0,93.5,92.9
311,93.2,93.7,92.9
312,93.3,93.7,93.0
313,93.3,93.6,93.0
314,93.2,93.8,93.0
315,93.2,93.7,93.1
316,93.2,93.6,93.0
317,93.3,93.8,92.9
318,93.3,93.7,92.9
319,93.2,93.8,92.8
320,93.1,93.8,92.9
321,93.1,93.7,93.0
322,93.1,93.6,93.1
323,93.2,93.7,93.0
324,93.2,93.6,92.9
325,93.2,93.6,92.9
326,93.1,93.4,92.9
327,93.1,93.2,93.0
328,93.1,93.2,92.9
329,93.2,93.3,92.9
330,93.2,93.2,92.9
331,93.1,93.2,92.8
332,93.1,93.1,92.9
333,93.1,93.0,92.9
334,93.1,93.0,92.9
335,93.3,93.1,92.8
336,93.2,93.1,92.8
337,93.1,93.0,92.9
338,93.1,93.0,92.9
339,93.1,93.0,92.9
340,93.2,93.0,92.9
341,93.3,93.1,92.8
342,93.3,93.1,92.8
343,93.2,93.0,93.0
344,93.2,93.0,93.3
345,93.1,92.9,93.2
346,93.2,92.9,93.2
347,93.3,92.9,93.1
348,93.3,93.0,93.1
349,93.2,93.1,93.1
350,93.2,93.0,93.1
351,93.1,93.0,93.1
352,93.0,92.9,93.0
353,93.2,93.0,93.0
354,93.2,93.1,92.9
355,93.1,93.1,93.0
356,93.1,93.1,93.1
357,93.0,93.0,93.2
358,93.0,93.0,93.0
359,93.2,93.0,93.0
360,93.1,93.1,92.9
361,93.1,93.0,93.0
362,93.0,93.0,93.0
