time,w1,w2,w3
1,97.3,110.5,114.6
2,120.6,122.6,114.6
3,120.9,122.7,122.8
4,121.2,122.8,122.9
5,121.5,122.9,123.0
6,121.8,122.8,123.0
7,122.0,122.7,122.9
8,122.2,122.8,122.9
9,122.4,122.7,123.0
10,122.7,122.4,123.1
11,122.1,122.2,123.2
12,113.4,122.1,123.2
13,104.1,115.9,123.1
14,103.5,105.6,123.1
15,103.3,105.2,106.8
16,103.7,104.7,100.2
17,107.9,104.3,100.5
18,108.0,103.7,100.8
19,108.3,103.1,101.4
20,102.5,97.8,101.8
21,102.7,97.6,101.8
22,102.5,97.6,101.5
23,101.9,97.6,101.3
24,101.4,97.4,100.9
25,100.9,97.7,100.5
26,100.6,97.6,100.2
27,100.2,97.4,100.2
28,100.1,97.5,99.8
29,99.5,97.5,99.9
30,99.3,97.4,99.7
31,99.1,97.5,99.4
32,98.8,97.7,99.2
33,98.7,97.6,99.1
34,98.7,97.7,98.8
35,99.1,97.7,98.8
36,99.2,97.5,98.8
37,98.9,97.9,98.6
38,98.7,98.4,98.6
39,98.7,98.7,98.5
40,98.5,99.1,98.3
41,98.5,99.0,98.4
42,98.4,98.8,98.3
43,98.2,99.0,98.1
44,98.3,98.8,98.1
45,98.2,98.7,98.1
46,98.0,98.5,98.0
47,97.9,98.3,98.0
48,97.9,98.2,98.3
49,97.8,98.2,98.1
50,97.8,98.1,98.1
51,97.8,98.0,98.1
52,97.5,97.9,98.0
53,97.5,98.0,98.1
54,97.4,97.8,97.9
55,97.4,98.0,98.0
56,97.5,97.8,98.0
57,97.6,97.8,97.9
58,97.6,97.9,98.0
59,97.5,97.8,98.2
60,97.5,97.7,98.1
61,97.4,97.8,98.1
62,97.5,97.7,98.0
63,97.5,97.7,97.9
64,97.4,97.7,97.9
65,97.5,97.6,98.1
66,97.5,97.6,98.0
67,97.4,97.8,97.9
68,97.4,97.8,97.8
69,97.4,97.8,97.7
70,97.2,97.8,97.7
71,97.2,97.7,97.7
72,97.3,97.7,97.7
73,97.3,97.8,97.7
74,97.4,97.7,97.9
75,97.4,97.6,97.8
76,97.3,97.5,97.8
77,97.3,97.4,97.9
78,97.2,97.4,98.1
79,97.2,97.4,98.2
80,97.3,97.4,98.1
81,97.2,97.5,98.0
82,97.1,97.4,98.0
83,97.1,97.3,98.2
84,97.0,97.3,98.1
85,97.0,97.3,98.0
86,97.0,97.3,97.9
87,96.9,97.3,97.8
88,96.9,97.4,97.9
89,97.0,97.3,97.8
90,96.8,97.4,97.8
91,97.0,97.3,97.8
92,97.2,97.3,97.7
93,97.1,97.5,97.8
94,97.1,97.4,97.8
95,97.4,97.4,97.8
96,97.2,97.4,97.9
97,97.4,97.4,97.8
98,97.5,97.4,97.8
99,97.5,97.4,97.8
100,97.4,97.3,97.8
101,97.4,97.2,97.9
102,97.3,97.4,97.9
103,97.3,97.6,97.9
104,97.4,97.6,97.9
105,97.3,97.5,97.8
106,97.3,97.5,97.7
107,97.3,97.4,97.8
108,97.2,97.3,97.9
109,97.3,97.5,98.2
110,97.4,97.5,105.0
111,97.3,97.4,104.4
112,97.2,97.4,97.8
113,97.0,97.4,97.9
114,97.0,97.3,97.9
115,97.1,97.5,97.9
116,97.2,97.6,97.8
117,97.3,97.5,97.8
118,97.3,97.5,97.9
119,97.2,97.4,98.0
120,97.2,97.3,98.1
121,97.3,97.5,98.0
122,97.3,97.7,97.9
123,97.3,97.6,98.0
124,97.2,97.6,97.8
125,97.1,97.7,97.8
126,97.1,97.6,97.8
127,97.3,97.7,97.7
128,97.2,97.7,97.8
129,97.2,97.7,97.8
130,97.3,97.6,97.8
131,97.1,97.6,97.9
132,97.1,97.5,97.9
133,97.2,97.7,97.8
134,97.2,97.6,97.8
135,97.2,97.6,97.8
136,97.3,97.7,97.7
137,97.2,97.7,98.0
138,97.2,97.5,98.0
139,97.2,97.7,97.9
140,97.2,97.7,97.9
141,97.2,97.5,97.9
142,97.2,97.5,97.8
143,97.1,97.4,97.8
144,97.1,97.4,97.8
145,97.0,97.5,97.7
146,97.1,97.4,97.7
147,97.1,97.4,97.7
148,97.0,97.4,97.7
149,97.0,97.3,97.9
