time,w1,w2,w3
1,125.7,97.8,125.0
2,125.5,127.6,124.8
3,125.3,127.0,124.5
4,125.1,126.5,124.4
5,111.1,126.1,114.0
6,98.2,126.0,98.6
7,98.2,112.2,98.6
8,98.2,99.6,98.5
9,98.2,99.3,98.5
10,98.2,99.2,98.7
11,98.1,99.0,98.6
12,98.0,99.0,98.5
13,97.9,98.9,98.5
14,97.8,98.8,98.4
15,97.9,98.7,98.5
16,97.9,98.6,98.6
17,97.9,98.7,98.4
18,97.9,98.6,98.7
19,97.9,98.6,98.9
20,97.7,98.5,98.7
21,97.6,98.4,98.8
22,97.7,98.4,98.9
23,97.8,98.3,98.8
24,97.8,98.4,98.8
25,97.8,98.4,98.7
26,97.7,98.2,98.6
27,97.7,98.2,98.7
28,97.8,98.2,98.7
29,97.7,98.1,98.6
30,97.9,98.1,98.6
31,97.8,98.2,98.6
32,97.9,98.1,98.4
33,97.9,98.1,98.5
34,97.9,98.2,98.5
35,98.0,98.1,98.4
36,98.1,98.2,98.3
37,98.0,98.3,98.2
38,97.9,98.3,98.2
39,97.9,98.2,98.3
40,97.8,98.2,98.3
41,97.8,98.2,98.2
42,97.8,98.3,98.2
43,97.7,98.4,98.1
44,97.7,98.2,98.3
45,97.8,98.5,98.4
46,97.9,98.5,98.2
47,98.1,98.5,98.1
48,98.1,98.6,98.0
49,98.0,98.5,98.1
50,98.0,98.4,98.3
51,98.0,98.4,98.3
52,98.1,98.4,98.2
53,98.3,98.3,98.2
54,98.4,98.5,98.2
55,98.3,98.4,98.0
56,98.4,98.3,98.1
57,98.4,98.2,98.2
58,98.3,98.0,98.1
59,98.5,98.1,98.1
60,98.5,98.3,98.1
61,98.3,98.1,98.0
62,98.3,98.5,98.1
63,98.3,98.4,98.3
64,98.3,98.3,98.8
65,98.5,98.2,99.3
66,98.4,98.3,99.1
67,98.3,98.2,98.8
68,98.3,98.0,98.8
69,98.4,97.9,98.6
70,98.5,97.7,98.4
71,98.6,97.8,98.4
72,98.5,97.7,98.3
73,98.5,97.7,98.3
74,98.6,97.7,98.4
75,98.4,97.8,98.3
76,98.5,97.6,98.3
77,98.4,97.7,98.2
78,98.3,97.8,98.1
79,98.3,97.6,98.2
80,98.3,97.6,98.2
81,106.6,97.6,98.0
82,99.4,97.4,98.1
83,99.4,97.5,98.1
84,99.1,97.7,98.1
85,99.0,97.5,98.2
86,98.9,97.5,98.3
87,98.7,97.4,98.1
88,98.7,97.3,98.1
89,98.8,97.3,98.0
90,98.7,97.5,98.0
91,98.7,97.4,98.2
92,98.7,97.4,98.2
93,98.5,97.3,98.1
94,98.6,97.3,98.1
95,98.7,97.2,98.2
96,98.7,97.3,97.9
97,98.6,97.3,97.9
98,98.5,97.4,97.9
99,98.4,97.1,97.8
100,98.5,97.1,97.9
101,98.4,97.2,97.9
102,98.4,97.2,97.8
103,98.3,97.2,97.8
104,98.2,97.3,98.1
105,98.2,97.2,98.0
106,98.3,97.2,97.9
107,98.2,97.8,97.8
108,98.1,103.1,97.8
109,98.1,98.0,98.1
110,97.9,97.9,98.0
111,98.0,97.7,98.0
112,98.1,97.7,98.0
113,98.0,97.9,97.9
114,97.9,97.9,98.1
115,97.9,97.8,98.1
116,97.9,97.9,98.0
117,97.9,97.7,97.9
118,98.0,97.7,97.9
119,97.8,97.7,98.2
120,97.7,97.5,98.5
121,97.8,97.6,98.5
122,97.6,97.5,98.4
123,97.7,97.4,98.4
124,97.9,97.5,98.4
125,97.8,97.7,98.4
126,97.8,97.6,98.4
127,97.8,97.6,98.3
128,97.7,97.4,98.2
129,97.8,97.6,98.4
130,98.0,97.7,98.3
131,97.8,97.6,98.1
132,97.7,97.6,98.1
133,97.7,97.5,98.0
134,97.6,97.4,97.9
135,97.7,97.5,98.0
136,97.8,97.5,97.9
137,97.8,97.6,97.7
138,97.7,97.7,97.8
139,97.6,97.6,97.8
140,97.8,97.5,97.8
141,97.8,97.6,97.8
142,97.6,97.7,97.8
143,97.8,97.7,97.8
144,97.8,97.7,98.0
145,97.6,97.6,97.8
146,97.6,97.4,98.0
147,97.7,97.6,98.0
148,97.7,97.7,97.9
149,97.8,97.7,98.0
150,97.7,97.6,98.0
151,97.6,97.6,97.9
152,97.6,97.6,98.1
153,97.7,97.7,98.0
154,97.7,97.6,98.0
155,97.7,97.5,98.1
156,97.8,97.5,98.0
157,97.6,97.6,97.8
158,97.6,97.4,97.8
159,97.7,97.4,97.8
160,97.6,97.5,97.9
161,97.5,97.5,97.9
162,97.5,97.5,97.9
163,97.4,97.5,97.8
164,97.3,97.5,97.8
165,97.4,97.4,97.8
166,97.4,97.5,97.8
167,97.4,97.6,97.8
168,97.4,97.6,97.9
169,97.3,97.5,97.7
170,97.3,97.4,97.7
171,97.2,97.5,97.6
172,97.3,97.6,97.7
173,97.3,97.7,97.8
174,97.2,97.6,98.0
175,97.2,97.5,97.9
176,97.4,97.4,97.8
177,97.4,97.5,97.7
178,97.5,97.6,97.7
179,97.5,97.6,97.8
180,97.4,97.6,97.7
181,97.4,97.4,97.8
182,97.4,97.5,97.9
183,97.4,97.8,97.8
184,97.5,97.8,98.0
185,97.5,97.7,98.1
186,97.6,97.7,97.9
187,97.6,97.7,97.8
188,97.5,97.6,97.8
189,97.5,97.6,97.7
190,97.6,97.5,97.9
191,97.6,97.4,97.9
192,97.5,97.6,97.9
193,97.5,97.6,97.9
194,97.5,97.5,97.8
195,97.5,97.7,97.8
196,97.5,97.6,97.8
197,97.5,97.7,98.0
198,97.4,97.7,97.9
199,97.4,97.6,97.9
200,97.5,97.6,97.9
201,97.4,97.6,98.0
202,97.4,97.7,98.1
203,97.4,97.8,98.1
204,97.3,97.7,97.9
205,97.3,97.7,97.9
206,97.2,97.7,97.9
207,97.3,97.8,97.8
208,97.4,97.9,97.8
209,97.3,97.8,97.9
210,97.5,97.6,97.8
211,97.6,97.5,97.7
212,97.4,97.7,97.6
213,97.5,97.6,97.6
214,97.6,97.6,97.8
215,97.5,97.6,97.8
216,97.5,97.5,97.8
217,97.5,97.6,97.7
218,97.3,97.7,97.6
219,97.4,97.6,97.7
220,97.6,97.6,97.8
221,97.5,97.6,97.7
222,97.5,97.6,97.7
223,97.4,97.7,97.7
224,97.4,97.6,97.7
225,97.5,97.5,97.8
226,97.5,97.5,97.9
227,97.4,97.5,97.7
228,97.3,97.4,97.7
229,97.4,97.4,97.7
230,97.4,97.6,97.6
231,97.4,97.5,97.7
232,97.4,97.5,97.7
233,97.3,97.5,97.7
234,97.3,97.5,97.7
235,97.3,97.5,97.7
236,97.3,97.4,97.7
237,97.5,97.4,97.8
238,97.3,97.5,97.9
239,97.3,97.4,97.7
240,97.2,97.3,97.7
241,97.1,97.5,97.7
242,97.2,97.5,97.8
243,97.4,97.6,97.9
244,97.3,97.6,97.9
245,97.4,97.5,97.8
246,97.5,97.4,97.8
247,97.4,97.5,97.5
248,97.5,97.5,97.5
249,97.5,97.4,97.7
250,97.4,97.4,97.7
251,97.5,97.2,97.7
252,97.4,97.3,97.7
253,97.3,97.5,97.6
254,97.4,97.6,97.7
255,97.5,97.5,97.8
256,97.5,97.5,97.7
257,97.4,97.5,97.7
258,97.4,97.7,97.7
259,97.3,97.7,97.6
260,97.5,97.5,97.7
261,97.4,97.5,97.8
262,97.2,97.5,97.7
263,97.3,97.6,97.7
264,97.3,97.5,97.7
265,97.2,97.7,97.6
266,97.2,97.5,97.8
267,97.3,97.5,97.9
268,97.2,97.6,97.7
269,97.3,97.5,97.7
270,97.2,97.6,97.7
271,97.2,97.6,97.6
272,97.3,97.6,97.7
273,97.3,97.7,97.8
274,97.3,97.5,97.7
275,97.3,97.4,97.7
276,97.2,97.4,97.7
277,97.2,97.5,97.5
278,97.3,97.6,97.6
279,97.2,97.5,97.6
280,97.3,97.3,97.6
281,97.3,97.2,97.7
282,97.2,97.3,97.6
283,97.3,97.4,97.6
284,97.4,97.3,97.8
285,97.2,97.3,97.7
286,97.1,97.2,97.7
287,97.1,97.3,97.7
