time,w1,w2,w3
1,93.6,94.2,93.9
2,93.9,94.2,93.9
3,93.9,94.2,93.8
4,93.8,94.3,94.0
5,93.9,94.2,94.0
6,93.9,94.2,93.9
7,93.9,94.2,93.8
8,93.8,94.2,93.7
9,93.8,94.1,93.9
10,93.8,94.2,93.8
11,93.8,94.2,93.7
12,93.9,94.2,93.6
13,93.9,94.2,93.6
14,93.9,94.2,93.6
15,93.8,94.1,93.7
16,93.9,94.2,93.7
17,93.8,94.2,93.7
18,93.9,94.1,93.7
19,94.1,94.1,93.7
20,94.0,94.1,93.6
21,94.0,94.1,93.7
22,93.9,94.1,93.8
23,93.9,94.0,93.8
24,93.9,94.0,93.8
25,93.9,94.0,93.7
26,93.9,94.0,93.7
27,93.9,94.0,93.6
28,93.9,94.1,93.7
29,93.9,94.1,93.7
30,93.9,94.1,93.7
31,94.0,94.0,93.7
32,94.0,94.0,93.7
33,93.9,94.0,93.8
34,93.9,94.1,93.7
35,93.9,94.1,93.6
36,93.9,94.0,93.6
37,93.9,94.0,93.7
38,94.0,93.9,93.7
39,93.9,93.9,93.8
40,93.9,94.1,93.7
41,93.9,94.0,93.7
42,93.9,94.1,93.7
43,94.1,94.2,93.7
44,94.0,94.6,93.7
45,93.9,95.0,93.7
46,93.9,95.3,93.7
47,94.0,95.2,93.7
48,94.1,95.0,93.6
49,94.1,95.0,93.6
50,94.0,94.8,93.7
51,94.0,94.7,93.7
52,94.0,94.6,93.6
53,94.0,94.5,93.7
54,93.9,94.4,93.6
55,94.1,94.3,93.7
56,94.0,94.3,93.7
57,93.9,94.3,93.8
58,94.4,94.5,93.7
59,102.1,108.5,105.2
60,108.2,108.4,105.6
61,108.2,108.5,106.0
62,108.1,108.5,106.3
63,108.1,108.5,106.5
64,108.1,108.5,106.6
65,108.0,108.4,106.8
66,107.9,99.8,106.6
67,107.9,94.1,93.9
68,96.3,94.0,93.8
69,96.1,93.9,93.9
70,95.9,94.0,93.9
71,95.6,94.1,93.9
72,95.5,94.1,93.8
73,95.2,94.0,93.8
74,95.1,93.9,93.8
75,94.9,93.9,93.8
76,94.8,94.0,93.8
77,94.7,94.2,93.8
78,94.6,94.2,93.8
79,94.7,94.1,93.9
80,94.5,94.1,93.8
81,94.4,94.1,93.7
82,94.3,94.2,93.7
83,94.2,94.2,93.6
84,94.1,94.2,93.6
85,94.2,94.1,93.7
86,94.1,94.1,93.8
87,94.1,94.0,93.7
88,94.0,94.1,93.8
89,94.0,94.2,93.7
90,94.0,94.2,93.8
91,94.2,94.2,93.9
92,94.1,94.0,93.8
93,94.0,94.1,93.8
94,94.0,94.2,93.8
95,93.9,94.1,93.7
96,93.8,94.1,93.9
97,94.0,94.0,94.0
98,93.9,94.0,94.0
99,94.0,94.0,93.9
100,93.9,94.2,93.9
101,93.9,94.1,93.9
102,94.0,94.1,93.8
103,94.1,94.1,93.8
104,94.0,94.0,93.7
105,93.9,94.0,93.7
106,93.9,94.1,93.9
107,93.9,94.1,93.9
108,94.0,94.1,94.0
109,94.1,94.1,94.0
110,94.0,94.2,93.9
111,94.0,99.6,93.9
112,93.9,99.2,93.9
113,93.9,98.9,93.9
114,93.9,93.5,93.9
115,94.0,93.4,93.9
116,94.0,93.4,93.9
117,94.0,93.5,93.8
118,94.0,93.7,93.8
119,93.9,93.7,93.9
120,93.9,93.7,93.9
121,93.9,93.6,93.9
122,93.9,93.6,93.9
123,93.9,93.7,93.9
124,93.9,93.9,93.9
125,93.8,93.9,93.9
126,93.9,93.9,93.9
127,93.9,93.9,93.9
128,93.8,93.9,93.8
129,93.7,94.0,93.8
130,93.8,94.0,93.7
131,93.8,94.0,93.8
132,93.9,94.0,93.8
133,94.0,94.0,93.7
134,93.9,94.2,93.7
135,93.9,94.2,93.7
136,93.9,94.3,93.7
137,93.9,94.3,93.8
138,94.0,94.2,93.8
139,94.0,94.1,93.8
140,94.0,94.0,93.8
141,94.1,94.2,93.7
142,94.1,94.3,93.8
143,94.1,94.3,94.0
144,94.2,94.3,93.9
145,94.2,94.2,93.9
146,94.1,94.1,93.9
147,94.0,94.1,93.8
148,93.9,94.1,93.8
149,93.9,94.1,93.9
150,94.0,94.0,93.9
151,94.1,94.0,93.8
152,94.1,93.9,93.8
153,94.1,93.9,93.7
154,94.0,94.0,93.7
155,94.0,94.0,93.8
156,94.0,94.0,93.9
157,94.1,94.0,93.8
158,94.3,93.9,93.7
159,94.3,93.9,93.7
160,94.3,93.9,93.7
161,94.3,94.0,93.7
162,94.4,94.0,93.8
163,94.5,93.9,93.8
164,94.5,93.9,93.7
165,94.5,93.9,93.7
166,94.5,94.0,93.8
167,94.4,94.0,93.8
168,94.3,93.9,94.1
169,94.4,93.8,94.2
170,94.4,93.8,94.1
171,94.3,93.7,94.1
172,94.3,93.8,94.0
173,94.3,93.8,93.9
174,94.3,93.8,94.0
175,94.4,93.8,93.9
176,94.3,93.7,93.9
177,94.3,93.7,93.9
178,94.3,93.9,93.9
179,94.3,93.9,94.1
180,94.3,93.9,94.0
181,94.6,93.8,93.9
