time,w1,w2,w3
1,117.7,118.3,117.3
2,117.7,118.3,117.3
3,117.3,117.6,116.8
4,97.4,96.8,98.0
5,97.5,97.0,97.9
6,97.7,97.2,97.9
7,97.8,97.3,97.9
8,98.0,97.2,97.8
9,98.1,97.2,97.8
10,98.0,97.2,97.6
11,97.9,97.8,97.6
12,97.8,98.0,97.6
13,97.7,97.9,97.6
14,98.1,97.8,97.5
15,97.9,97.8,97.5
16,97.8,97.6,97.4
17,97.7,97.6,97.4
18,97.8,97.6,97.4
19,97.8,97.6,97.4
20,97.7,97.6,97.5
21,97.5,97.6,97.4
22,97.4,97.5,97.3
23,97.5,97.5,97.3
24,97.4,97.5,97.4
25,97.5,97.5,97.5
26,97.5,97.5,97.4
27,97.4,97.4,97.5
28,97.3,97.3,97.3
29,97.3,97.3,97.2
30,97.2,97.2,97.2
31,97.4,97.4,97.1
32,97.5,97.4,97.2
33,97.4,97.3,97.3
34,97.4,97.4,97.2
35,97.3,97.4,97.2
36,97.3,97.5,97.1
37,97.5,97.7,97.2
38,97.6,97.5,97.1
39,97.4,97.4,97.2
40,97.4,97.4,97.2
41,97.4,97.4,97.2
42,97.3,97.3,97.1
43,97.4,97.5,97.2
44,97.3,97.7,97.3
45,97.2,97.6,97.1
46,97.3,97.5,97.1
47,97.5,97.4,97.0
48,98.0,97.4,97.0
49,98.1,97.5,97.6
50,98.0,97.5,98.1
51,97.8,97.4,98.4
52,97.7,97.6,98.8
53,97.6,98.1,98.8
54,97.7,98.1,98.5
55,97.9,98.2,98.5
56,97.7,98.1,98.3
57,97.6,97.9,98.1
58,98.0,97.8,97.8
59,98.3,97.8,97.8
60,98.3,97.7,97.7
61,98.3,97.8,97.8
62,98.1,97.7,97.8
63,98.0,97.6,97.5
64,97.9,97.6,97.5
65,97.9,97.4,97.4
66,97.9,97.4,97.3
67,97.8,97.6,97.4
68,97.7,97.4,97.4
69,97.6,97.3,97.3
70,97.5,97.3,97.3
71,97.4,97.2,97.3
72,97.4,97.3,97.2
73,97.5,97.5,97.3
74,97.3,97.4,97.3
75,97.3,97.3,97.4
76,97.3,97.3,97.3
77,97.2,97.2,97.2
78,97.2,97.2,97.2
79,97.3,97.4,97.4
80,97.2,97.3,97.3
81,97.2,97.3,97.2
82,97.1,97.5,97.1
83,97.1,97.4,97.0
84,97.1,97.4,97.2
85,97.2,97.6,97.3
86,97.2,97.5,97.2
87,97.2,97.5,97.3
88,97.0,97.5,97.1
89,97.0,97.4,97.0
90,97.1,97.4,97.1
91,97.2,97.6,97.4
92,97.3,97.4,97.3
93,97.2,97.4,97.3
94,97.1,97.4,97.3
95,97.2,97.3,97.2
96,97.3,97.3,97.2
97,97.4,97.4,97.3
98,97.5,97.3,97.2
99,97.5,97.2,97.2
100,97.3,97.1,97.3
101,97.3,97.2,97.3
102,97.3,97.2,97.2
103,97.3,97.3,97.2
104,97.3,97.3,97.1
105,97.3,97.4,97.1
106,97.2,97.3,97.1
107,97.2,97.3,97.0
108,97.2,97.5,97.0
109,97.3,97.6,97.0
110,97.2,97.6,97.1
111,97.2,97.5,97.1
112,97.1,97.4,96.9
113,97.1,97.4,97.0
114,97.1,97.6,97.0
115,97.2,97.6,97.0
116,97.2,97.6,97.1
117,97.1,97.6,97.1
118,97.2,97.4,96.9
119,97.2,97.4,96.9
120,97.1,97.5,96.9
121,97.3,97.5,96.9
122,97.3,97.5,97.0
123,97.2,97.4,97.1
124,97.2,97.4,97.0
125,97.3,97.4,97.0
126,97.2,97.4,97.0
127,97.2,97.5,97.0
128,97.4,97.5,97.1
129,97.3,97.4,97.2
130,97.4,97.5,97.1
131,97.4,97.4,97.1
132,97.3,97.4,97.1
133,97.4,97.5,97.0
134,97.3,97.5,97.0
135,97.2,97.4,97.0
136,97.2,97.4,96.9
137,97.3,97.4,96.9
138,97.3,97.4,96.9
139,97.3,97.5,96.9
140,97.9,97.5,97.0
141,97.8,97.5,96.9
142,97.8,97.4,96.9
143,97.9,97.4,97.0
144,97.7,97.5,96.9
145,97.9,97.6,97.1
146,97.8,97.6,97.3
147,97.6,97.4,97.1
148,97.5,97.4,97.1
149,97.4,97.3,97.0
150,97.4,97.3,97.0
151,97.5,97.4,97.1
152,97.4,97.4,97.2
153,97.3,97.3,97.1
154,97.3,97.2,97.1
155,97.2,97.2,97.1
156,97.2,97.1,97.0
157,97.2,97.3,97.1
158,97.2,97.3,97.2
159,97.3,97.1,97.1
160,97.2,97.1,97.1
161,97.1,97.1,97.2
162,97.2,97.0,97.0
163,97.1,97.2,97.2
164,97.1,97.3,97.4
165,97.2,97.2,97.3
166,97.2,97.2,97.3
167,97.0,97.2,97.2
168,97.0,97.4,97.1
169,97.0,97.5,97.2
170,97.0,97.4,97.3
171,97.1,97.3,97.2
172,97.2,97.3,97.1
173,97.2,97.4,97.1
174,97.2,97.5,97.0
175,97.2,97.6,97.1
176,97.1,97.5,97.0
177,97.2,97.5,96.9
178,97.5,97.4,96.9
179,97.3,97.3,97.0
180,97.3,97.3,97.0
181,97.3,97.5,97.1
182,97.2,97.3,97.1
183,97.4,97.3,97.1
184,97.4,97.3,97.1
185,97.3,97.2,96.9
186,97.3,97.3,96.9
187,97.2,97.5,97.1
188,97.2,97.4,97.2
189,97.4,97.3,97.3
190,97.2,97.3,97.4
191,97.3,97.2,97.3
192,97.3,97.2,97.3
193,97.1,97.4,97.4
194,97.1,97.3,97.3
195,97.3,97.3,97.4
196,97.2,97.6,97.4
197,97.3,97.5,97.3
198,97.5,97.5,97.4
199,97.4,97.6,97.5
200,97.4,97.5,97.6
201,97.5,97.5,97.5
202,97.4,97.5,97.6
203,97.3,97.4,97.5
204,97.3,97.4,97.5
205,97.2,97.5,97.7
206,97.3,97.4,97.7
207,97.6,97.4,97.8
208,97.5,97.4,97.8
209,97.4,97.4,97.8
210,97.3,97.4,97.8
211,97.2,97.5,97.8
212,97.3,97.4,97.8
213,97.5,97.4,97.8
214,97.3,97.3,97.9
215,97.4,97.4,97.9
216,97.3,97.5,97.9
217,97.2,97.6,97.9
218,97.2,97.8,98.0
219,97.3,97.7,98.0
220,97.3,97.5,97.9
221,97.3,97.4,97.9
222,97.1,97.5,97.9
223,97.0,97.6,97.9
224,97.1,97.6,98.2
225,97.2,97.5,98.2
226,97.2,97.4,98.0
227,97.1,97.4,98.0
228,97.0,97.8,98.0
229,97.0,97.6,98.1
230,97.1,97.6,98.1
231,97.2,97.5,98.2
232,97.2,97.4,98.2
233,97.1,97.5,98.1
234,97.0,97.6,98.0
235,97.0,97.5,98.0
236,97.1,97.5,98.0
237,97.1,97.4,98.0
238,97.1,97.4,97.8
239,97.1,97.5,97.9
240,97.0,97.5,98.0
241,97.0,97.5,98.0
242,97.2,97.6,98.1
243,97.3,97.7,98.0
244,97.3,97.6,97.9
245,97.2,97.6,97.9
246,97.1,97.7,97.7
247,97.1,97.7,97.8
248,97.3,97.7,97.8
249,97.4,97.6,97.8
250,97.4,97.5,97.8
251,97.3,97.5,97.6
252,97.4,97.6,97.5
253,97.4,97.6,97.6
254,97.4,97.6,97.6
255,97.6,97.4,97.5
256,97.6,97.5,97.4
257,97.5,97.5,97.4
258,97.5,97.6,97.2
259,97.5,97.6,97.3
260,97.4,97.6,97.3
261,97.7,97.4,97.2
262,97.7,97.5,97.2
263,97.6,97.6,97.1
264,97.6,97.6,97.0
265,97.6,97.7,97.2
266,97.5,97.6,97.3
267,97.8,97.6,97.1
268,98.0,97.7,97.2
269,97.8,97.7,102.5
270,97.8,97.8,96.8
271,97.8,97.7,97.0
272,97.7,97.7,97.1
273,97.9,97.8,97.0
274,97.9,97.7,97.1
275,97.8,97.6,97.2
276,97.8,97.8,97.1
277,97.9,97.7,97.2
278,97.9,97.7,97.2
279,98.0,97.7,97.2
280,98.0,97.5,97.3
281,97.9,97.4,97.1
282,97.8,97.5,97.0
283,97.9,97.5,97.1
284,97.8,97.5,97.1
285,98.0,97.4,97.3
286,97.8,97.3,97.2
287,97.8,97.2,97.0
288,97.7,97.4,97.1
289,97.6,97.4,97.2
290,97.6,97.2,97.3
291,97.8,97.2,97.2
292,97.7,97.4,97.2
293,97.7,97.3,97.1
294,97.7,97.4,97.2
295,97.6,97.3,97.3
296,97.7,97.2,97.2
297,97.9,97.2,97.3
298,97.9,97.1,97.4
299,97.9,97.1,97.3
300,97.9,97.2,97.2
301,97.7,97.2,97.4
302,97.7,97.1,97.4
303,105.2,97.1,97.5
304,125.7,97.0,97.5
305,125.8,97.0,97.3
306,125.9,97.2,97.3
307,126.0,97.2,97.3
308,126.1,97.4,97.4
309,126.3,97.4,97.5
310,110.7,97.2,97.4
311,97.8,97.3,97.3
312,97.8,97.4,97.2
313,97.9,97.5,97.3
314,98.4,97.4,97.2
315,98.6,97.4,97.2
316,98.5,97.3,97.1
317,98.4,97.4,97.2
318,98.4,97.5,97.3
319,98.2,97.4,97.4
320,98.2,97.4,97.4
321,98.2,97.6,97.3
322,98.1,97.4,97.2
323,98.0,97.4,97.1
324,97.8,97.5,97.3
325,97.9,97.4,97.4
326,97.9,97.4,97.3
327,97.9,97.3,97.3
328,97.8,97.2,97.2
329,97.8,97.3,97.2
330,97.6,97.5,97.2
331,97.6,97.3,97.3
332,97.6,97.3,97.2
333,97.7,97.3,97.1
334,97.6,97.2,97.0
335,97.6,97.1,97.0
336,97.4,97.3,97.2
337,97.4,97.2,97.1
338,97.4,97.2,97.2
339,97.5,97.1,97.3
340,97.4,97.0,97.2
341,97.3,97.0,97.2
342,97.2,97.1,97.4
343,97.2,97.3,97.3
344,97.2,97.2,97.3
345,97.2,97.1,97.2
346,97.4,97.1,97.3
347,97.5,97.2,97.3
348,97.4,97.3,97.3
349,97.5,97.3,97.3
350,97.4,97.3,97.3
351,97.3,97.2,97.2
352,97.5,97.2,97.1
353,97.5,97.2,97.1
354,97.5,97.3,97.2
355,97.4,97.3,97.3
356,97.3,97.3,97.3
357,97.3,97.1,97.1
358,97.5,97.1,97.1
359,97.3,97.2,97.1
360,97.3,97.2,97.3
361,97.2,97.2,97.3
362,97.1,97.2,97.3
363,97.1,97.1,97.1
364,97.3,97.0,97.2
365,97.2,97.0,97.2
366,97.2,97.2,97.3
367,97.1,97.1,97.3
368,97.0,97.1,97.3
369, ,97.0,97.2
370, ,97.0,97.2
371, ,97.0,97.2
372, ,97.1,97.3
373, ,97.1,97.2
374, ,97.0,97.3
375, ,97.0,97.3
376, ,97.0,97.2
377, ,97.0,97.2
378, ,97.2,97.2
379, ,97.3,97.3
380, ,97.2,97.2
381, ,97.2,97.1
382, ,97.2,97.1
383, ,97.3,97.2
384, ,97.5,97.4
385, ,97.4,97.4
386, ,97.3,97.2
387, ,97.3,97.2
388, ,97.3,97.2
389, ,97.2,97.1
390, ,97.4,97.1
391, ,97.3,97.1
392, ,97.2,97.1
393, ,97.3,97.1
394, ,97.2,97.1
395, ,97.1,97.0
396, ,97.3,97.0
397, ,97.3,97.6
398, ,97.2,97.6
