time,w1,w2,w3
1,95.0,95.5,95.3
2,95.2,96.0,95.3
3,95.4,96.0,95.4
4,95.2,96.0,95.4
5,95.2,95.9,95.4
6,95.1,95.8,95.2
7,95.3,95.8,95.2
8,95.4,95.8,95.3
9,95.5,95.9,95.3
10,95.3,95.9,95.2
11,95.3,95.8,95.2
12,95.5,95.7,95.1
13,95.4,95.9,95.1
14,95.6,95.7,95.3
15,95.4,95.8,95.2
16,95.4,95.9,95.2
17,95.6,95.7,95.1
18,95.5,95.8,95.1
19,95.4,95.7,95.2
20,95.6,95.5,95.3
21,95.4,95.7,95.2
22,95.6,95.7,95.2
23,95.6,95.8,95.0
24,95.4,95.7,94.9
25,95.4,95.6,95.1
26,95.5,95.5,95.1
27,95.6,95.6,95.1
28,95.6,95.7,95.1
29,95.5,95.6,95.0
30,95.3,95.6,95.0
31,95.3,95.4,95.2
32,95.5,95.5,95.2
33,95.3,95.6,95.2
34,95.3,95.6,95.1
35,95.4,95.5,95.1
36,95.2,95.5,95.1
37,95.4,95.4,95.2
38,95.6,95.5,95.3
39,95.4,95.6,95.3
40,95.4,95.5,95.3
41,95.3,95.4,95.2
42,95.4,95.4,95.2
43,95.5,95.3,95.4
44,95.5,95.3,95.3
45,95.5,95.4,95.3
46,95.4,95.4,95.2
47,95.5,95.3,95.1
48,95.5,95.3,95.0
49,95.4,95.3,95.2
50,95.4,95.4,95.1
51,95.4,95.5,95.1
52,95.6,95.4,95.1
53,95.5,95.3,95.0
54,95.4,95.3,95.0
55,95.4,95.3,95.2
56,95.4,95.5,95.3
57,95.6,95.6,95.2
58,95.6,95.5,95.0
59,95.4,95.5,95.0
60,95.2,95.5,95.0
61,101.3,95.4,101.5
62,115.9,116.5,115.0
63,100.7,107.2,101.3
64,95.3,95.3,94.7
65,95.1,95.3,94.7
66,95.1,95.2,94.7
67,95.3,95.2,94.8
68,95.4,95.5,94.9
69,95.5,95.5,95.0
70,95.5,95.5,95.0
71,95.3,95.4,95.0
72,95.5,95.3,95.0
73,95.4,95.4,95.0
74,95.5,95.5,95.1
75,95.6,95.6,95.1
76,95.4,95.5,95.1
77,95.5,95.5,95.1
78,95.6,95.4,95.0
79,95.4,95.5,95.1
80,95.6,95.6,95.2
81,95.6,95.5,95.2
82,95.6,95.5,95.1
83,95.6,95.7,95.0
84,95.5,95.5,95.0
85,95.4,95.6,95.1
86,95.5,95.7,95.2
87,95.6,95.6,95.2
88,95.6,95.7,95.1
89,95.5,95.7,95.1
90,95.5,95.5,95.0
91,95.3,95.6,95.2
92,95.5,95.7,95.2
93,95.5,95.8,95.2
94,95.4,95.7,95.1
95,95.4,95.6,95.1
96,95.3,95.5,95.0
97,95.3,95.6,95.2
98,95.4,95.6,95.2
99,95.5,95.6,95.2
100,95.3,95.5,95.1
101,95.3,95.4,95.1
102,95.4,95.4,95.1
103,95.4,95.6,95.3
104,95.5,95.6,95.2
105,95.5,95.6,95.1
106,95.4,95.5,95.2
107,95.5,95.4,95.3
108,95.5,95.6,95.2
109,95.4,95.7,95.4
110,95.6,95.8,95.4
111,95.5,95.7,95.3
112,95.5,95.7,95.2
113,95.5,95.7,95.3
114,95.4,95.8,95.1
115,95.3,95.9,95.3
116,95.4,95.7,95.3
117,95.3,95.7,95.2
118,95.5,95.8,95.1
119,95.5,95.7,95.1
120,95.3,95.8,95.0
121,95.3,95.8,95.2
122,95.4,95.7,95.1
123,95.4,95.8,95.1
124,95.4,95.8,95.2
125,95.4,95.7,95.2
126,95.3,95.8,95.2
127,95.3,95.8,95.4
128,95.5,96.0,95.2
129,95.5,96.0,95.3
130,95.6,95.8,95.4
131,95.5,95.8,95.2
132,95.4,95.8,95.1
133,95.3,95.9,95.3
134,95.5,95.9,95.2
135,95.4,95.8,95.1
136,95.4,95.6,95.1
137,95.4,95.6,95.0
138,95.4,95.8,95.0
139,95.4,95.8,95.1
140,95.4,95.7,95.1
141,95.4,95.6,95.1
142,95.4,95.5,95.0
143,95.2,95.6,95.1
144,95.2,95.7,95.2
145,95.2,95.6,95.2
146,95.3,95.5,95.3
147,95.4,95.6,95.3
148,95.8,95.8,95.2
149,95.6,96.0,95.1
150,95.7,96.1,95.1
151,95.7,96.0,95.3
152,95.7,96.0,95.2
153,95.9,96.1,95.2
154,95.9,96.2,95.1
155,95.8,96.3,95.0
156,95.8,96.2,95.0
157,95.8,96.1,95.1
158,95.9,96.2,95.1
159,95.9,96.2,95.1
160,95.8,96.3,95.0
161,95.7,96.4,95.1
162,95.6,96.2,95.1
163,95.7,96.3,95.2
164,95.8,96.3,95.3
165,95.7,96.1,95.3
166,95.6,96.2,95.1
167,95.4,96.2,95.1
168,95.3,96.1,95.1
169,95.2,96.1,95.3
170,95.3,96.0,95.3
171,95.3,95.8,95.2
172,95.2,95.8,95.1
173,95.2,96.0,95.1
174,95.2,96.0,95.1
175,95.1,95.8,95.1
176,95.2,95.8,100.2
177,95.3,95.6,99.5
178,95.1,95.6,99.0
179,95.1,95.7,98.7
