2013-06-21 12:15:17,96.3,119.5,99.2,0.0,0.0,838860.7,2.147483647E8,96.3,119.5,99.2,96.3,119.5,99.2,10.0,10.0,0.0,50.1,96.3
2013-06-21 12:15:18,121.8,119.5,100.8,0.0,0.0,8219.5,657.5,121.8,119.5,104.2,96.3,119.3,99.2,10.0,10.0,0.0,50.1,121.8
2013-06-21 12:15:19,121.9,119.4,100.9,0.0,0.0,8555.3,684.4,121.9,119.5,105.4,121.8,119.3,100.8,10.0,10.0,0.0,50.1,121.9
2013-06-21 12:15:20,122.2,119.4,99.5,0.0,0.0,8640.1,691.2,122.2,119.4,104.9,121.9,119.3,99.4,10.0,10.0,0.0,50.1,122.2
2013-06-21 12:15:21,122.1,119.4,99.5,0.1,0.0,8674.3,693.9,122.2,119.4,104.1,122.1,119.2,99.1,10.0,10.0,0.0,50.1,122.1
2013-06-21 12:15:22,122.2,119.5,99.6,0.1,0.0,8691.6,695.3,122.2,119.5,103.9,122.1,119.3,99.5,10.0,10.0,0.0,50.1,122.2
2013-06-21 12:15:23,122.2,119.4,100.2,0.1,0.0,8707.8,696.6,122.2,119.5,104.2,122.2,119.3,99.6,10.0,10.0,0.0,50.1,122.2
2013-06-21 12:15:24,122.2,119.3,101.2,0.2,0.0,8723.4,697.8,122.2,119.4,105.2,122.2,119.1,99.7,10.0,10.0,0.0,50.1,122.2
2013-06-21 12:15:25,122.4,119.4,100.1,0.2,0.0,8738.6,699.0,122.4,119.4,105.3,122.2,119.2,100.1,10.0,10.0,0.0,50.1,122.4
2013-06-21 12:15:26,122.5,119.3,101.1,0.2,0.0,8755.1,700.4,122.5,119.4,105.3,122.4,119.2,99.6,10.0,10.0,0.0,50.1,122.5
2013-06-21 12:15:27,122.7,119.2,98.9,0.3,0.0,8755.5,700.4,122.7,119.4,105.4,122.5,119.1,98.5,10.0,10.0,0.0,50.1,122.7
2013-06-21 12:15:28,122.5,119.3,100.7,0.3,0.0,8748.1,699.8,122.7,119.4,103.1,122.5,119.1,98.2,10.0,10.0,0.0,50.1,122.5
2013-06-21 12:15:29,122.4,119.2,98.7,0.3,0.0,8744.3,699.5,122.5,119.4,102.9,122.4,119.2,98.3,10.0,10.0,0.0,50.1,122.4
2013-06-21 12:15:30,122.4,119.5,85.2,0.4,0.0,8668.2,693.4,122.4,119.5,108.3,122.4,119.1,82.4,10.0,10.0,0.0,50.1,122.4
2013-06-21 12:15:31,104.1,119.5,82.2,0.4,0.0,8570.8,685.6,122.4,119.6,90.7,104.1,119.3,81.8,9.9,10.0,0.0,50.1,104.4
2013-06-21 12:15:32,103.6,119.6,82.2,0.4,0.0,8478.8,678.3,104.1,119.6,86.5,103.6,119.5,81.3,10.0,10.0,0.0,50.1,103.6
2013-06-21 12:15:33,103.2,119.6,83.8,0.5,0.0,8401.1,672.0,103.6,119.7,89.1,103.2,119.5,80.2,10.0,10.0,0.0,50.0,103.2
2013-06-21 12:15:34,102.9,119.5,78.8,0.5,0.0,8315.2,665.2,103.2,119.6,85.3,102.9,119.5,78.6,10.0,10.0,0.0,50.0,102.9
2013-06-21 12:15:35,96.8,119.6,78.7,0.5,0.0,8241.9,659.3,102.9,119.6,86.0,96.8,119.4,78.4,10.0,9.4,0.0,50.1,96.8
2013-06-21 12:15:36,96.9,119.6,80.9,0.5,0.0,8175.7,654.0,96.9,119.7,84.9,96.8,119.5,78.5,10.0,8.9,0.0,50.1,96.9
2013-06-21 12:15:37,97.0,119.5,79.0,0.6,0.0,8113.3,649.0,97.0,119.6,85.2,96.9,119.4,78.7,10.0,8.5,0.0,50.1,97.0
2013-06-21 12:15:38,96.9,119.5,78.8,0.6,0.0,8061.0,644.8,97.0,119.6,86.0,96.9,119.3,78.6,10.0,8.1,0.0,50.1,96.9
2013-06-21 12:15:39,97.1,119.5,83.0,0.6,0.0,8012.7,641.0,97.1,119.6,85.2,96.9,119.4,78.4,10.0,7.7,0.0,50.1,97.1
2013-06-21 12:15:40,97.1,119.4,79.1,0.7,0.0,8004.9,640.3,97.1,119.5,87.4,97.1,119.3,78.8,10.0,7.4,0.0,50.1,97.1
2013-06-21 12:15:41,97.3,119.5,79.6,0.7,0.0,7929.5,634.3,97.3,119.5,87.1,97.1,119.3,78.5,10.0,7.1,0.0,50.1,97.3
2013-06-21 12:15:42,97.4,119.3,85.6,0.7,0.0,7893.5,631.4,97.4,119.5,87.2,97.3,119.3,78.6,10.0,6.8,0.0,50.1,97.4
2013-06-21 12:15:43,97.5,119.3,80.2,0.7,0.0,7856.5,628.5,97.5,119.4,85.9,97.4,119.2,78.4,10.0,6.5,0.0,50.1,97.5
2013-06-21 12:15:44,97.4,119.4,81.1,0.7,0.0,7824.3,625.9,97.5,119.5,85.5,97.4,119.3,78.4,10.0,6.3,0.0,50.1,97.4
2013-06-21 12:15:45,97.4,119.2,85.2,0.8,0.0,7793.9,623.5,97.4,119.5,86.7,97.4,119.2,78.4,10.0,6.0,0.0,50.1,97.4
2013-06-21 12:15:46,97.5,119.3,83.9,0.8,0.0,7768.0,621.4,97.5,119.4,88.0,97.4,119.2,79.7,10.0,5.8,0.0,50.1,97.5
2013-06-21 12:15:47,97.5,119.2,87.1,0.8,0.0,7742.5,619.4,97.5,119.4,87.1,97.5,119.2,78.5,10.0,5.6,0.0,50.1,97.5
2013-06-21 12:15:48,97.6,119.2,82.6,0.9,0.0,7717.7,617.4,97.6,119.4,87.1,97.5,119.1,79.6,10.0,5.5,0.0,50.1,97.6
2013-06-21 12:15:49,97.6,119.3,79.0,0.9,0.0,7692.3,615.3,97.6,119.3,87.0,97.6,119.1,78.4,10.0,5.3,0.0,50.1,97.6
2013-06-21 12:15:50,97.5,119.2,79.2,0.9,0.0,7693.9,615.5,97.6,119.3,85.0,97.5,119.1,78.5,10.0,5.1,0.0,50.1,97.5
2013-06-21 12:15:51,97.5,119.2,79.2,0.9,0.0,7648.0,611.8,97.5,119.2,85.3,97.5,119.0,78.6,10.0,5.0,0.0,50.1,97.5
2013-06-21 12:15:52,97.4,119.2,81.2,1.0,0.0,7651.5,612.1,97.5,119.2,90.3,97.4,119.0,78.6,10.0,4.8,0.0,50.1,97.4
2013-06-21 12:15:53,97.4,119.2,81.6,1.0,0.0,7612.5,609.0,97.4,119.2,85.6,97.4,119.0,78.6,10.0,4.7,0.0,50.1,97.4
2013-06-21 12:15:54,97.5,119.3,82.1,1.0,0.0,7597.2,607.7,97.5,119.3,86.6,97.4,119.1,79.7,10.0,4.6,0.0,50.1,97.5
2013-06-21 12:15:55,97.7,119.4,81.8,1.0,0.0,7581.9,606.5,97.7,119.4,89.6,97.5,119.1,78.3,10.0,4.4,0.0,50.1,97.7
2013-06-21 12:15:56,97.5,119.3,81.9,1.1,0.0,7566.7,605.3,97.7,119.4,85.3,97.5,119.2,78.9,10.0,4.3,0.0,50.1,97.5
2013-06-21 12:15:57,97.5,119.3,80.7,1.1,0.0,7550.5,604.0,97.5,119.3,85.6,97.5,119.2,78.5,10.0,4.2,0.0,50.1,97.5
2013-06-21 12:15:58,97.5,119.2,79.8,1.1,0.0,7535.8,602.8,97.5,119.3,87.1,97.5,119.0,78.5,10.0,4.1,0.0,50.1,97.5
2013-06-21 12:15:59,97.4,119.2,80.6,1.2,0.0,7523.8,601.9,97.5,119.3,88.0,97.4,119.1,78.7,10.0,4.0,0.0,50.0,97.4
2013-06-21 12:16:00,97.6,119.2,78.8,1.2,0.0,7527.9,602.2,97.6,119.3,85.5,97.4,119.1,78.8,10.0,3.9,0.0,50.0,97.6
2013-06-21 12:16:01,97.5,119.3,81.3,1.2,0.0,7500.1,600.0,97.6,119.3,86.5,97.5,119.1,78.8,10.0,3.8,0.0,50.0,97.5
2013-06-21 12:16:02,97.6,119.4,79.1,1.2,0.0,7488.8,599.1,97.6,119.4,86.3,97.5,119.2,78.8,10.0,3.7,0.0,50.0,97.6
2013-06-21 12:16:03,97.5,119.3,78.7,1.3,0.0,7476.4,598.1,97.6,119.4,85.5,97.5,119.1,78.4,10.0,3.7,0.0,50.0,97.5
2013-06-21 12:16:04,97.5,119.2,78.7,1.3,0.0,7465.7,597.2,97.5,119.3,85.8,97.5,119.1,78.6,10.0,3.6,0.0,50.0,97.5
2013-06-21 12:16:05,97.4,119.4,81.0,1.3,0.0,7457.0,596.5,97.5,119.4,85.8,97.4,119.1,78.6,10.0,3.5,0.0,50.0,97.4
2013-06-21 12:16:06,97.6,119.4,79.0,1.4,0.0,7463.6,597.0,97.6,119.4,86.5,97.4,119.2,79.0,10.0,3.4,0.0,50.0,97.6
2013-06-21 12:16:07,97.6,119.2,79.9,1.4,0.0,7440.0,595.2,97.6,119.4,86.6,97.6,119.1,78.5,10.0,3.4,0.0,50.0,97.6
2013-06-21 12:16:08,97.8,119.3,81.0,1.4,0.0,7432.0,594.5,97.8,119.4,85.0,97.6,119.2,78.6,10.0,3.3,0.0,50.0,97.8
2013-06-21 12:16:09,97.7,119.3,78.9,1.4,0.0,7435.9,594.8,97.8,119.4,84.5,97.7,119.2,78.3,10.0,3.2,0.0,50.0,97.7
2013-06-21 12:16:10,97.6,119.3,78.8,1.5,0.0,7412.9,593.0,97.7,119.4,84.8,97.6,119.3,78.5,10.0,3.2,0.0,50.0,97.6
2013-06-21 12:16:11,97.5,119.3,83.4,1.5,0.0,7418.3,593.4,97.6,119.4,86.2,97.5,119.2,78.2,10.0,3.1,0.0,50.0,97.5
2013-06-21 12:16:12,97.5,119.3,80.1,1.5,0.0,7397.0,591.7,97.5,119.4,86.3,97.5,119.2,79.6,10.0,3.0,0.0,50.0,97.5
2013-06-21 12:16:13,97.5,119.4,80.9,1.5,0.0,7390.7,591.2,97.5,119.4,86.2,97.5,119.2,78.6,10.0,3.0,0.0,50.0,97.5
2013-06-21 12:16:14,97.6,119.4,87.1,1.6,0.0,7396.5,591.7,97.6,119.4,88.8,97.5,119.2,78.5,10.0,2.9,0.0,50.0,97.6
2013-06-21 12:16:15,97.6,119.3,82.3,1.6,0.0,7375.2,590.0,97.6,119.4,87.1,97.6,119.2,78.4,10.0,2.9,0.0,50.0,97.6
2013-06-21 12:16:16,97.4,119.4,83.0,1.6,0.0,7368.0,589.4,97.6,119.4,84.7,97.4,119.2,78.3,10.0,2.8,0.0,50.0,97.4
2013-06-21 12:16:17,97.4,119.1,89.2,1.6,0.0,7361.2,588.8,97.4,119.4,89.2,97.4,119.1,78.4,10.0,2.8,0.0,50.0,97.4
2013-06-21 12:16:18,97.4,119.2,80.2,1.7,0.0,7354.9,588.3,97.4,119.4,90.4,97.4,119.1,79.0,10.0,2.7,0.0,50.0,97.4
