time,w1,w2,w3
1,96.9,97.0,95.8
2,96.9,96.9,96.2
3,96.9,96.8,96.7
4,96.8,96.7,97.0
5,96.7,96.7,96.9
6,96.5,96.6,96.9
7,96.4,96.5,96.9
8,96.5,96.5,96.8
9,96.4,96.5,96.8
10,96.4,96.4,96.7
11,96.3,96.4,96.7
12,96.3,96.3,96.7
13,96.3,96.3,96.7
14,96.2,96.3,96.8
15,96.2,96.4,96.7
16,96.1,96.2,96.6
17,96.1,96.2,96.5
18,96.1,96.2,96.5
19,96.1,96.2,96.6
20,96.0,96.2,96.7
21,96.0,96.2,96.7
22,95.9,96.1,96.7
23,95.8,96.1,96.6
24,95.9,96.2,96.6
25,95.8,96.2,96.7
26,95.9,96.3,96.7
27,95.8,96.2,96.6
28,95.8,96.2,96.6
29,95.9,96.3,96.6
30,95.8,96.2,96.5
31,95.8,96.1,96.5
32,96.0,96.2,96.5
33,96.0,96.2,96.4
34,96.0,96.2,96.5
35,96.0,96.2,96.4
36,95.9,96.2,96.4
37,95.9,96.2,96.4
38,96.0,96.2,96.5
39,96.0,96.1,96.4
40,96.0,96.1,96.4
41,96.1,96.0,96.4
42,96.0,96.0,96.4
43,96.0,96.0,96.4
44,96.1,96.0,96.4
45,96.0,96.0,96.3
46,96.0,96.0,96.2
47,96.0,96.0,96.3
48,96.0,96.0,96.3
49,96.0,96.0,96.3
50,95.9,96.0,96.4
51,96.0,96.0,96.4
52,96.0,96.0,96.4
53,95.9,96.0,96.3
54,95.9,96.1,96.3
55,95.9,96.0,96.3
56,95.9,96.1,96.4
57,96.1,96.1,96.4
58,119.7,112.8,96.4
59,119.7,120.6,119.5
60,119.6,120.7,119.5
61,119.6,120.5,119.6
62,119.5,120.6,119.6
63,119.4,120.5,119.5
64,96.3,102.9,119.2
65,96.3,96.3,96.8
66,96.3,96.2,96.7
67,96.2,96.2,96.7
68,96.3,96.2,96.6
69,96.2,96.2,96.7
70,96.2,96.2,96.8
71,96.3,96.1,96.7
72,96.2,96.1,96.8
73,96.1,96.2,96.6
74,96.2,96.3,96.6
75,96.2,96.3,96.6
76,96.1,96.2,96.6
77,96.1,96.2,96.6
78,96.1,96.2,96.6
79,96.1,96.2,96.5
80,96.1,96.3,96.6
81,95.9,96.2,96.6
82,95.9,96.2,96.6
83,95.9,96.2,96.6
84,95.9,96.3,96.5
85,95.9,96.2,97.0
86,96.0,96.3,97.3
87,96.0,96.3,97.7
88,96.0,96.2,98.1
89,96.0,96.1,97.9
90,96.0,96.1,97.7
91,96.1,96.2,97.5
92,96.0,96.1,97.5
93,96.0,96.2,97.5
94,96.0,96.2,97.3
95,95.9,96.2,97.1
96,95.9,96.1,96.9
97,96.1,96.2,96.9
98,96.2,96.2,96.9
99,96.2,96.1,96.7
100,96.2,96.1,96.6
101,96.2,96.1,96.6
102,96.2,96.1,96.6
103,96.3,96.2,96.5
104,96.4,96.3,96.5
105,96.4,96.3,96.5
106,96.4,96.2,96.6
107,96.4,96.2,96.5
108,96.4,96.2,96.5
109,96.5,96.2,96.5
110,96.5,96.2,96.5
111,96.4,96.1,96.5
112,96.4,96.1,97.0
113,96.4,96.0,97.0
114,96.4,96.1,96.9
115,96.4,96.1,96.8
116,96.4,96.2,96.8
117,96.4,96.0,96.7
118,96.4,96.0,96.7
119,96.4,96.0,96.7
120,96.4,95.9,96.6
121,96.5,96.0,96.6
122,96.5,96.0,96.6
123,96.5,96.0,96.5
124,96.5,96.0,96.5
125,96.6,96.1,96.5
126,96.6,96.0,96.5
127,96.5,96.1,96.4
128,96.5,96.2,96.4
129,96.6,96.1,96.4
130,96.5,96.2,96.5
131,96.6,96.1,96.5
132,96.5,96.1,96.5
133,96.5,96.3,96.5
134,96.5,96.3,96.6
135,96.4,96.2,96.5
136,96.3,96.2,96.5
137,96.2,96.3,96.5
138,96.2,96.3,96.5
139,96.2,96.2,96.4
140,96.1,96.2,96.4
141,96.1,96.1,96.5
142,96.0,96.1,96.5
143,96.0,96.1,96.5
144,96.0,96.2,96.5
145,96.0,96.2,96.4
146,96.0,96.1,96.4
147,96.0,96.1,96.5
148,95.9,96.1,96.6
149,96.0,96.0,96.5
150,96.4,96.1,96.4
151,96.8,96.0,96.4
152,97.2,96.0,96.5
153,97.2,96.1,96.7
154,97.0,96.1,96.6
155,97.1,96.5,96.6
156,96.9,96.9,96.5
157,96.8,97.3,96.4
158,96.8,97.5,96.4
159,96.7,97.3,96.4
160,96.5,97.1,96.4
161,96.4,97.0,96.4
162,96.4,97.0,96.4
163,96.4,96.9,96.4
164,96.3,96.7,96.4
165,96.4,96.6,96.4
166,96.3,96.6,96.4
167,96.2,96.5,96.4
168,96.1,96.5,96.3
169,96.0,96.4,96.3
170,96.0,96.3,96.4
171,96.0,96.3,96.4
172,96.0,96.2,96.4
173,95.9,96.3,96.3
174,95.9,96.2,96.3
175,96.0,96.2,96.3
176,96.0,96.1,96.3
177,96.0,96.1,96.3
178,95.9,96.2,96.3
179,96.0,96.2,96.3
180,96.0,96.2,96.3
181,96.0,96.3,96.3
182,96.0,96.3,96.3
183,96.0,96.3,96.5
184,96.0,96.3,96.6
185,96.0,96.3,96.7
186,96.0,96.3,96.6
187,95.9,96.3,96.6
188,95.9,96.3,96.7
189,96.0,96.3,96.8
190,95.9,96.3,96.8
191,96.0,96.3,96.8
192,96.0,96.4,96.9
193,96.0,96.4,97.0
194,96.1,96.3,97.1
195,96.0,96.4,97.0
196,96.0,96.4,96.9
197,95.8,96.4,97.0
198,95.9,96.4,97.0
199,95.9,96.4,97.0
200,95.9,96.4,97.0
201,95.9,96.3,97.0
202,95.9,96.4,97.0
203,96.0,96.3,97.0
204,95.9,96.3,96.9
205,95.9,96.3,96.8
206,95.9,96.2,96.8
207,95.8,96.2,96.7
208,95.9,96.3,96.7
209,95.9,96.4,96.7
210,95.8,96.4,96.6
211,95.8,96.4,96.6
212,95.8,96.4,96.7
213,95.9,96.4,96.7
214,96.0,96.4,96.7
215,96.0,96.8,96.6
216,95.9,102.3,96.5
217,95.9,102.1,96.4
218,96.0,96.1,96.5
219,96.0,96.0,96.5
220,95.9,96.1,96.5
