time,w1,w2,w3
1,96.3,95.6,107.0
2,116.9,117.3,115.9
3,116.8,117.1,115.9
4,116.6,117.0,116.1
5,116.5,116.8,116.2
6,116.6,116.7,116.2
7,116.6,116.7,115.8
8,99.4,104.1,96.3
9,98.9,96.8,96.2
10,98.6,96.7,96.2
11,98.2,96.6,96.4
12,97.9,96.5,96.4
13,97.8,96.5,96.3
14,97.5,96.5,96.2
15,97.2,96.5,96.2
16,97.1,96.5,96.4
17,96.9,96.4,96.4
18,96.8,96.4,96.4
19,96.8,96.3,96.4
20,96.7,96.3,96.5
21,96.5,96.4,96.5
22,96.4,96.3,96.5
23,96.4,96.2,96.5
24,96.4,96.3,96.5
25,96.5,96.3,96.3
26,96.4,96.3,96.3
27,96.2,96.5,96.3
28,96.2,96.3,96.4
29,96.1,96.3,96.4
30,96.2,96.2,96.4
31,96.2,96.1,96.3
32,96.3,96.1,96.3
33,96.2,96.1,96.2
34,96.2,96.0,96.3
35,96.1,96.0,96.4
36,96.2,96.0,96.2
37,96.2,96.0,96.2
38,96.1,96.0,96.3
39,96.0,96.0,96.3
40,96.0,95.9,96.5
41,95.9,95.9,96.5
42,96.1,95.8,96.3
43,96.1,96.0,96.3
44,96.0,96.2,96.4
45,96.0,96.0,96.3
46,96.0,96.0,96.4
47,95.8,96.0,96.5
48,96.0,96.0,96.3
49,96.1,96.2,96.4
50,95.9,96.3,96.4
51,95.9,96.2,96.5
52,95.9,96.1,96.5
53,95.8,96.1,96.5
54,96.0,96.0,96.5
55,96.0,96.1,96.5
56,95.9,96.2,96.5
57,96.0,96.1,96.6
58,96.0,96.1,96.5
59,95.9,96.1,96.5
60,96.0,96.0,96.4
61,96.0,96.0,96.4
62,96.0,96.1,96.4
63,95.9,96.0,96.5
64,95.9,96.0,96.5
65,95.8,95.9,96.4
66,95.9,95.8,96.3
67,96.3,95.9,96.3
68,96.3,96.1,96.2
69,96.3,96.0,96.5
70,96.2,95.9,96.5
71,96.3,95.8,96.4
72,96.4,95.8,96.4
73,96.4,95.9,96.5
74,96.4,95.9,96.5
75,96.4,95.9,96.5
76,96.4,95.8,96.6
77,96.4,95.7,96.5
78,96.6,96.0,96.5
79,96.6,96.0,96.5
80,96.6,96.0,96.3
81,96.6,96.0,96.6
82,96.5,96.0,96.6
83,96.5,95.9,96.5
84,96.6,96.1,96.5
85,96.6,96.2,96.4
86,96.5,96.1,96.3
87,96.4,96.2,96.5
88,96.3,96.0,96.6
89,96.3,95.9,96.6
90,96.3,95.9,96.6
91,96.2,96.1,96.5
92,96.2,96.0,96.3
93,96.1,95.9,96.5
94,96.0,95.9,96.6
95,96.0,95.9,96.6
96,96.2,96.1,96.6
97,96.0,96.1,96.5
98,96.0,95.9,96.4
99,96.0,96.0,96.6
100,96.0,95.9,96.5
101,95.9,95.9,96.5
102,96.1,96.0,96.5
103,96.1,95.9,96.4
104,96.1,96.0,96.4
105,96.1,96.0,96.5
106,96.1,96.1,96.4
107,96.1,96.1,96.5
108,96.1,96.1,96.5
109,96.2,96.0,96.3
110,96.2,95.9,96.3
111,96.0,95.9,96.4
112,96.0,95.9,96.4
113,96.0,96.0,96.4
114,96.1,95.9,96.4
115,96.1,95.8,96.3
116,96.1,95.9,96.5
117,96.0,95.9,96.6
118,96.0,95.9,96.5
119,96.1,96.1,96.3
120,96.1,96.1,96.3
121,96.1,95.9,96.2
122,96.1,95.9,96.4
123,95.9,96.0,96.6
124,96.0,96.0,96.6
125,96.0,96.1,96.5
126,96.1,96.1,96.5
127,96.1,96.1,96.4
128,96.3,96.1,96.6
129,96.2,96.0,96.5
130,96.2,96.1,96.4
131,96.1,96.2,96.4
132,96.2,96.1,96.3
133,96.3,96.1,96.3
134,96.1,96.0,96.5
135,96.1,96.2,96.4
136,96.2,96.3,96.4
137,96.0,96.4,96.4
138,96.2,96.3,96.3
139,96.3,96.3,96.3
140,96.1,96.4,96.4
141,96.2,96.2,96.6
142,96.3,96.2,96.5
143,96.1,96.4,96.5
144,96.2,96.3,96.6
145,96.2,96.4,96.6
146,96.1,96.4,96.7
147,96.1,96.3,96.5
148,96.0,96.4,96.5
149,95.9,96.6,96.5
150,96.1,96.5,96.4
151,96.1,96.4,96.3
152,96.0,96.4,96.5
153,96.0,96.3,96.3
154,96.0,96.5,96.3
155,95.9,96.5,96.3
156,96.0,96.3,96.2
157,96.1,96.3,96.2
158,96.0,96.2,96.4
159,96.0,96.1,96.4
160,96.0,96.3,96.4
161,96.4,96.3,96.4
162,96.6,96.2,96.3
163,96.5,96.1,96.3
164,96.4,96.0,96.4
165,96.3,96.0,96.4
166,96.2,96.2,96.4
167,96.2,96.1,96.3
168,96.4,96.0,96.3
169,96.3,96.0,96.3
170,96.2,95.8,96.4
171,96.2,95.9,96.4
172,96.3,96.0,96.4
173,96.2,95.9,96.3
174,96.4,95.9,96.2
175,96.2,95.9,96.2
176,96.2,95.9,96.3
177,96.2,95.9,96.4
178,96.1,96.0,96.5
179,96.0,95.9,96.4
180,96.2,95.9,96.4
181,96.1,95.9,96.4
182,96.1,95.8,96.4
183,96.0,95.9,96.5
184,95.9,96.0,96.4
185,95.9,95.9,96.3
186,96.0,95.9,96.4
187,96.0,95.9,96.4
188,96.0,95.9,96.4
189,96.0,96.1,96.5
190,95.8,95.9,96.4
191,95.8,95.9,96.4
192,96.0,95.9,96.4
193,96.0,95.8,96.3
194,96.0,95.8,96.6
195,95.9,95.8,96.6
196,95.8,95.7,96.4
197,95.8,95.8,96.4
198,95.9,95.8,96.5
199,95.9,95.7,96.4
200,95.9,95.8,96.6
201,95.8,96.0,96.5
202,95.8,96.0,96.4
203,95.8,95.9,96.5
204,95.9,95.9,96.6
205,96.0,95.8,96.6
206,96.0,95.9,96.7
207,96.1,96.0,96.7
208,96.0,95.9,96.7
209,96.0,95.9,96.7
210,96.1,95.8,96.7
211,96.1,95.7,96.5
212,96.1,95.7,96.6
213,96.0,95.8,96.7
214,96.1,95.9,96.8
215,96.1,96.1,96.7
216,96.1,96.0,96.7
217,96.1,95.9,96.6
218,96.2,95.9,96.7
219,96.1,96.0,96.8
220,96.1,96.0,96.8
221,96.1,95.8,96.8
222,96.1,95.7,96.7
223,96.3,95.7,96.6
224,96.3,95.9,96.8
225,96.2,95.8,96.7
226,96.1,95.9,96.6
227,96.0,95.9,96.6
228,96.1,95.9,96.4
229,96.2,95.9,96.4
230,96.0,96.0,96.5
231,96.0,95.9,96.4
232,95.9,96.0,96.4
233,95.8,96.1,96.4
234,96.0,96.0,96.3
235,96.1,95.9,96.3
236,96.0,95.9,96.5
237,96.0,95.9,96.5
238,96.0,95.8,96.5
239,95.9,95.9,96.5
240,96.2,95.7,96.4
241,96.2,95.8,96.3
242,96.3,96.0,96.5
243,96.3,95.8,96.4
244,96.2,95.8,96.4
245,96.0,95.8,96.4
246,96.2,95.7,96.2
247,96.2,95.8,96.2
248,96.1,95.7,96.5
249,96.1,95.8,96.5
250,96.0,95.7,96.4
251,95.9,95.6,96.4
252,96.0,95.7,96.3
253,96.1,95.8,96.2
254,96.0,95.8,96.4
255,95.9,95.9,96.4
256,95.9,96.3,96.3
257,95.7,96.7,96.2
258,95.9,97.0,96.3
259,95.8,97.2,96.3
260,95.9,97.4,96.3
261,95.9,97.3,96.5
262,95.8,97.2,96.5
263,96.0,97.1,96.5
264,96.0,97.3,96.5
265,96.0,97.5,96.4
266,96.0,97.8,96.4
267,96.0,97.9,96.5
268,95.9,97.9,96.5
269,96.0,97.6,96.3
270,96.0,97.4,96.4
271,96.0,97.4,96.4
272,96.0,97.1,96.5
273,96.0,97.1,96.5
274,95.9,97.0,96.4
275,96.0,96.8,96.3
276,96.1,96.7,96.4
277,96.2,96.8,96.4
278,96.1,96.7,96.5
279,96.0,96.6,96.5
280,95.9,96.4,96.4
281,96.1,96.3,96.3
282,96.2,96.3,96.4
283,96.1,96.3,96.4
284,96.0,96.3,96.4
285,96.1,96.1,96.5
286,96.0,96.0,96.4
287,96.2,95.9,96.4
288,96.3,96.0,96.4
289,96.3,96.1,96.3
290,96.3,96.0,96.5
291,96.2,96.0,96.6
292,96.2,95.8,96.4
293,96.3,96.0,96.4
294,96.2,96.1,96.5
295,96.4,96.0,96.6
