time,w1,w2,w3
1,108.7,103.7,105.8
2,116.3,115.9,115.8
3,116.3,116.1,115.8
4,116.4,116.1,115.8
5,116.4,116.2,115.9
6,116.6,116.2,116.0
7,116.6,116.3,116.1
8,116.6,116.3,116.1
9,116.5,116.5,116.1
10,116.5,116.5,116.1
11,116.5,116.5,116.1
12,116.5,116.6,116.3
13,116.6,116.5,116.3
14,104.1,116.8,116.2
15,103.9,116.8,116.4
16,103.9,106.2,101.3
17,103.8,100.5,101.2
18,104.2,100.1,100.7
19,98.8,99.6,100.2
20,98.6,99.2,99.7
21,98.3,99.0,99.4
22,98.0,98.6,98.8
23,97.8,98.5,98.5
24,97.8,98.3,98.3
25,97.6,98.1,98.0
26,97.4,97.9,97.8
27,97.3,97.7,97.5
28,97.1,97.6,97.4
29,97.1,97.4,97.3
30,97.1,97.2,97.3
31,97.0,97.2,97.2
32,97.0,97.2,97.2
33,96.9,97.2,97.0
34,96.8,97.1,96.9
35,96.7,96.9,97.0
36,96.8,96.8,96.8
37,96.7,96.7,96.9
38,96.7,96.8,97.0
39,96.5,96.8,96.9
40,96.4,96.9,96.9
41,96.4,96.7,96.8
42,96.5,96.5,96.9
43,96.5,96.7,97.0
44,96.5,96.7,96.9
45,96.3,96.6,96.8
46,96.3,96.5,96.8
47,96.3,96.4,97.1
48,96.4,96.3,97.2
49,96.4,96.3,97.2
50,96.3,96.4,97.1
51,96.2,96.3,97.1
52,96.3,96.3,97.1
53,96.3,96.4,97.1
54,96.4,96.3,97.1
55,96.5,96.4,97.1
56,96.4,96.5,97.1
57,96.3,96.3,97.0
58,96.3,96.4,96.9
59,96.3,96.3,96.9
60,96.3,96.3,96.9
61,96.3,96.4,97.1
62,96.4,96.3,96.9
63,96.3,96.3,96.9
64,96.3,96.3,96.9
65,96.3,96.1,96.8
66,96.4,96.1,96.9
67,96.5,96.3,97.0
68,96.4,96.4,96.8
69,96.3,96.4,96.8
70,96.3,96.3,96.8
71,96.1,96.2,96.9
72,96.3,96.2,97.1
73,96.4,96.4,97.0
74,96.3,96.3,96.9
75,96.3,96.2,96.9
76,96.3,96.3,96.8
77,96.3,96.3,96.9
78,96.3,96.4,97.0
79,96.4,96.5,97.0
80,96.3,96.5,96.9
81,96.3,96.6,96.8
82,96.3,96.6,96.8
83,96.2,96.5,96.7
84,96.3,96.6,96.8
85,96.2,96.8,96.9
86,96.1,96.8,97.2
