time,w1,w2,w3
1,103.3,99.6,106.4
2,103.3,100.0,106.2
3,103.2,100.3,105.8
4,103.2,100.6,105.6
5,103.1,100.9,105.4
6,103.1,101.3,105.0
7,103.1,101.6,104.7
8,103.0,101.7,94.7
9,102.9,101.7,94.6
10,96.6,93.7,94.6
11,96.2,93.7,94.5
12,96.0,93.8,94.4
13,95.6,93.7,94.2
14,95.3,93.7,94.1
15,95.0,93.7,94.0
16,94.9,93.9,94.2
17,94.8,93.9,94.0
18,94.7,93.9,94.0
19,94.4,93.9,93.9
20,94.3,93.8,93.8
21,94.2,93.7,93.7
22,94.0,93.6,93.9
23,93.9,93.6,93.7
24,93.8,93.7,93.7
25,93.7,93.6,93.6
26,93.8,93.5,93.6
27,93.8,93.5,93.6
28,93.6,93.5,93.7
29,93.6,93.5,93.6
30,93.5,93.6,93.5
31,93.5,93.6,93.5
32,93.5,93.6,93.6
33,93.4,94.1,93.7
34,93.4,94.5,93.6
35,93.5,94.5,93.5
36,93.5,94.5,93.6
37,93.5,94.4,93.5
38,93.4,94.1,93.6
39,93.3,94.0,93.7
40,93.3,94.1,93.7
41,93.4,94.1,93.7
42,93.5,94.0,93.7
43,93.4,93.9,93.6
44,93.4,93.7,93.7
45,93.4,93.8,93.8
46,93.3,94.0,93.7
47,93.3,94.0,93.7
48,93.4,94.1,93.8
49,93.5,94.0,93.7
50,93.4,94.1,93.7
51,93.4,94.2,93.8
52,93.5,94.3,93.7
53,93.5,94.4,93.7
54,93.6,94.3,93.8
55,93.6,94.2,93.7
56,93.5,94.1,93.8
57,93.5,94.2,93.8
58,93.6,94.2,93.8
59,93.5,94.3,93.7
60,93.6,94.3,93.6
61,93.6,94.2,93.6
62,93.5,94.3,93.6
63,93.5,94.3,93.7
64,93.5,94.3,93.6
65,93.5,94.3,93.5
66,93.6,94.3,93.5
67,93.6,94.2,93.4
68,93.5,94.5,93.5
69,93.5,94.8,93.6
70,93.4,94.7,93.6
71,93.5,94.8,93.7
72,93.6,94.6,93.6
73,93.5,94.6,93.6
74,93.4,94.7,93.8
75,93.4,94.6,93.9
76,93.5,94.6,93.8
77,93.6,94.6,93.7
78,93.7,94.5,93.7
79,93.6,94.4,93.7
80,93.5,94.4,93.8
81,93.4,94.3,93.9
82,93.3,94.4,93.8
83,93.3,94.4,93.7
84,93.5,94.3,93.7
85,93.5,94.3,93.7
86,93.5,94.4,93.6
87,93.6,94.3,93.7
88,93.4,94.3,93.7
89,93.5,94.4,93.7
90,93.6,94.3,93.8
91,93.5,94.3,93.7
92,93.4,94.2,93.7
93,93.4,94.2,93.8
94,93.3,94.3,93.9
95,93.4,94.4,94.3
96,93.5,94.3,94.4
97,93.4,94.3,94.8
98,93.3,94.2,95.0
99,93.4,94.1,95.0
100,93.2,94.2,95.3
101,93.3,94.3,95.5
102,93.4,94.3,95.7
103,93.3,94.2,95.9
104,93.3,94.1,96.0
105,93.2,94.1,96.2
106,93.4,94.3,96.2
107,93.5,94.3,95.9
108,93.6,94.2,95.7
109,93.5,94.1,96.0
110,93.5,94.0,95.8
111,93.5,94.1,95.5
112,93.6,94.1,95.2
113,93.6,94.1,95.1
114,93.6,94.0,95.1
115,93.5,93.9,94.8
116,93.5,93.8,94.6
117,93.6,93.9,94.5
118,93.6,93.9,94.3
119,93.6,93.8,94.3
120,93.8,93.9,94.3
121,93.9,93.9,94.1
122,94.0,93.9,94.1
123,93.9,93.9,94.0
124,93.9,93.9,93.9
125,93.9,93.8,94.0
126,94.1,93.8,94.0
127,94.0,93.7,93.9
128,94.1,93.7,93.8
129,94.1,93.9,93.9
130,94.1,93.9,93.8
131,94.0,93.8,93.8
132,94.1,93.7,93.9
133,94.1,93.6,93.8
134,94.1,93.6,93.7
135,94.0,93.7,93.6
