time,w1,w2,w3
1,100.7,94.1,94.5
2,100.9,104.1,105.6
3,101.2,104.0,105.3
4,101.4,103.9,105.0
5,101.6,104.0,104.9
6,101.8,103.9,104.8
7,102.1,103.7,104.7
8,102.2,103.6,104.5
9,102.4,103.6,104.4
10,102.4,103.6,104.3
11,102.5,103.6,104.2
12,102.7,103.5,104.2
13,102.8,103.5,104.2
14,102.8,103.4,104.1
15,102.8,103.5,104.0
16,102.8,103.5,103.9
17,102.8,103.4,103.8
18,103.1,103.3,103.9
19,103.2,103.2,103.6
20,102.5,103.3,103.0
21,97.4,97.6,102.5
22,97.2,97.4,102.0
23,96.9,97.0,101.5
24,96.7,96.6,95.1
25,96.3,96.4,95.1
26,96.0,96.2,95.1
27,95.8,95.9,95.1
28,95.6,96.0,95.2
29,95.5,95.9,95.3
30,95.6,95.6,95.5
31,95.5,95.4,95.4
32,95.4,95.2,95.3
33,95.3,95.1,95.3
34,95.3,95.1,95.3
35,95.3,95.0,95.4
36,95.2,94.9,95.2
37,95.0,94.8,95.1
38,94.8,94.8,95.2
39,94.8,94.8,95.2
40,94.7,94.7,95.2
41,94.6,94.6,95.3
42,94.6,94.5,95.3
43,94.6,94.8,95.3
44,94.5,94.7,95.3
45,94.4,94.8,95.1
46,94.4,94.8,95.1
47,94.5,94.7,95.1
48,94.6,94.7,95.1
49,94.5,94.6,95.0
50,94.4,94.5,95.0
51,94.4,94.6,94.9
52,94.4,94.7,94.8
53,94.5,94.6,94.9
54,94.6,94.6,94.9
55,94.5,94.6,94.9
56,94.5,94.5,94.8
57,94.4,94.5,94.8
58,94.5,94.6,94.8
59,94.6,94.5,94.8
60,94.6,94.5,94.9
61,94.5,94.5,94.9
62,94.5,94.4,94.8
63,94.5,94.4,94.8
64,94.4,94.4,95.0
65,94.5,94.4,95.0
66,94.6,94.4,95.1
67,94.6,94.4,95.0
68,94.5,94.5,94.9
69,94.5,94.5,94.9
70,94.4,94.5,94.9
71,94.5,94.4,94.9
72,94.5,94.3,95.0
73,94.4,94.4,94.9
74,94.4,94.5,94.8
75,94.4,95.1,94.8
76,94.3,94.9,94.8
77,94.5,94.8,94.7
78,94.4,94.8,94.8
79,94.4,94.7,95.0
80,94.3,94.8,94.9
81,94.2,94.9,94.8
82,94.3,94.7,94.8
83,94.4,94.7,94.8
84,94.4,94.6,95.0
85,94.4,94.5,94.8
86,94.3,94.5,94.8
87,94.3,94.6,94.7
88,94.3,94.5,94.7
89,94.5,94.4,94.7
90,94.4,94.3,94.8
91,94.4,94.5,94.8
92,94.4,94.5,94.7
93,94.5,94.5,94.9
94,94.4,94.5,94.9
95,94.5,94.4,94.9
96,94.5,94.3,95.0
97,94.4,94.2,94.9
98,94.4,94.3,94.9
99,94.3,94.3,95.0
100,94.3,94.3,94.9
101,94.5,94.3,95.0
102,94.4,94.2,95.0
103,94.6,94.2,94.9
104,94.4,94.2,94.9
105,94.3,94.3,94.8
106,94.3,94.2,94.7
107,94.3,94.2,94.8
108,94.3,94.1,94.9
109,94.3,94.1,94.8
110,94.2,94.1,94.8
111,94.2,94.2,94.7
112,94.2,94.2,94.7
113,94.2,94.3,94.8
114,94.4,94.2,94.8
115,94.3,94.2,94.7
116,94.2,94.3,94.7
117,94.3,94.3,94.6
118,94.3,94.3,94.6
119,94.3,94.2,94.6
120,94.5,94.2,94.6
121,94.5,94.2,94.7
122,94.3,94.2,94.7
123,94.3,94.3,94.7
124,94.3,94.3,94.7
125,94.4,94.3,94.8
126,94.4,94.3,94.9
