time,w1,w2,w3
1,93.9,94.2,100.9
2,104.6,104.8,101.2
3,104.4,104.5,101.6
4,104.2,104.3,101.8
5,104.1,104.1,102.0
6,104.1,104.0,102.2
7,104.1,104.0,102.3
8,104.0,103.9,102.4
9,103.8,104.0,102.7
10,96.3,95.9,94.9
11,95.9,95.6,94.7
12,95.6,95.4,94.7
13,95.6,95.3,94.6
14,95.4,95.2,94.5
15,95.2,95.1,94.7
16,95.2,95.0,94.7
17,95.0,94.9,94.6
18,95.0,94.8,94.6
19,95.0,94.7,94.6
20,94.8,94.8,94.8
21,94.7,94.8,94.9
22,94.6,94.7,94.8
23,94.7,94.8,94.7
24,94.7,94.7,94.7
25,94.6,94.7,94.6
26,94.5,94.8,94.7
27,94.5,94.9,94.7
28,94.4,94.8,94.8
29,94.4,94.8,94.8
30,94.4,94.8,94.6
31,94.3,94.8,94.7
32,94.2,94.8,94.7
33,94.1,94.9,94.8
34,94.1,94.9,94.7
35,94.4,94.8,94.7
36,94.4,94.8,94.7
37,94.2,94.9,94.6
38,94.2,94.8,94.8
39,94.1,94.9,94.8
40,94.3,94.8,94.7
41,94.4,94.7,94.6
42,94.3,94.7,94.6
43,94.2,94.7,94.7
44,94.1,94.7,94.7
45,94.2,94.7,94.6
46,94.3,94.6,94.5
47,94.2,94.5,94.5
48,94.1,94.4,94.5
49,94.1,94.4,94.5
50,94.1,94.4,94.4
51,94.2,94.5,94.4
52,94.4,94.3,94.3
53,94.3,94.3,94.4
54,94.2,94.5,94.4
55,94.2,94.4,94.5
56,94.1,94.5,94.6
57,94.2,94.5,94.5
58,94.3,94.4,94.5
59,94.2,94.4,94.5
60,94.1,94.3,94.6
61,94.1,94.2,94.7
62,94.1,94.3,94.7
63,94.2,94.4,94.7
64,94.2,94.3,94.6
65,94.2,94.2,94.6
66,94.1,94.2,94.5
67,94.1,94.2,94.7
68,94.0,94.3,94.7
69,94.0,94.3,94.6
70,94.0,94.2,94.5
71,94.0,94.3,94.5
72,94.0,94.4,94.5
73,93.9,94.3,94.7
74,93.8,94.4,94.6
75,94.0,94.4,94.6
76,94.2,94.4,94.6
77,94.1,94.6,94.5
78,94.1,94.5,94.5
79,94.0,94.6,94.6
80,94.0,94.7,94.5
81,94.2,94.6,94.5
82,94.1,94.6,94.5
83,94.0,94.5,94.5
84,94.0,94.4,94.4
85,94.0,94.4,94.6
86,94.1,94.4,94.6
87,94.4,94.4,94.7
88,94.3,94.3,94.6
89,94.2,94.3,94.6
90,94.2,94.3,94.7
91,94.2,94.2,94.9
92,94.3,94.4,94.8
93,94.4,94.3,94.7
94,94.3,94.3,94.7
95,94.2,94.3,94.6
96,94.2,94.2,94.6
97,94.2,94.2,94.8
98,94.1,94.2,94.8
99,94.3,94.3,94.8
100,94.2,94.2,94.7
101,94.1,94.2,94.8
102,94.1,94.2,94.7
103,94.0,94.1,94.9
104,94.1,94.1,95.0
105,94.0,94.3,95.0
106,94.1,94.3,95.0
107,94.0,94.2,94.9
108,94.0,94.3,94.9
109,93.9,94.3,95.0
110,93.9,94.3,95.1
111,93.9,94.4,95.0
112,93.9,94.5,94.9
113,93.9,94.4,94.9
114,93.9,94.4,94.8
115,93.9,94.4,95.0
116,94.1,94.4,94.9
117,94.0,94.6,94.8
118,94.0,94.6,94.6
119,93.9,94.5,94.6
120,94.0,94.5,94.6
121,94.1,94.4,94.7
122,94.2,94.5,94.7
123,94.2,94.6,94.6
124,94.2,94.6,94.6
125,94.2,94.5,94.8
126,94.2,94.5,94.6
127,94.2,94.4,94.7
128,94.3,94.5,94.8
129,94.3,94.6,94.7
130,94.3,94.5,94.6
131,94.3,94.5,94.5
132,94.1,94.4,94.4
133,94.2,94.3,94.6
134,94.3,94.4,94.6
135,94.2,94.4,94.7
136,94.1,94.2,94.7
137,94.1,94.2,94.7
138,94.0,94.2,94.6
139,94.0,94.1,94.6
140,94.1,94.3,94.6
141,94.0,94.4,94.5
142,94.0,94.4,94.5
143,93.9,94.4,94.5
144,93.9,94.4,94.5
145,94.1,94.3,94.7
146,94.2,94.4,94.7
147,94.1,94.4,94.6
148,94.2,94.5,94.6
149,94.1,94.7,94.6
150,94.2,94.6,94.6
151,94.2,94.5,94.8
152,94.1,94.6,94.7
153,94.1,94.6,95.1
154,94.1,94.7,95.0
155,94.1,94.6,94.8
156,94.3,94.5,94.8
157,94.4,94.4,94.7
158,94.3,94.5,94.8
159,94.2,94.5,94.7
160,94.2,94.4,94.8
161,94.2,94.3,94.7
162,94.2,94.3,94.7
163,94.3,94.2,94.8
164,94.2,94.3,94.7
165,94.2,94.3,94.7
166,94.1,94.2,94.7
167,94.0,94.2,94.7
168,94.0,94.1,94.7
169,94.2,94.1,94.8
170,94.1,94.2,94.8
171,94.0,94.3,94.7
172,94.0,94.2,94.6
173,93.9,94.1,94.5
174,94.0,94.1,94.5
175,94.0,94.1,94.6
176,93.9,94.2,94.8
177,93.9,94.2,94.8
178,93.9,94.1,94.6
179,93.9,94.0,94.6
180,94.1,94.0,94.8
181,94.2,94.1,94.7
182,94.1,94.2,94.6
183,94.1,94.2,94.6
184,94.0,94.1,94.5
185,94.1,94.1,94.5
186,94.2,94.1,94.7
187,94.2,94.3,94.6
188,94.1,94.3,94.6
189,94.1,94.3,94.6
190,94.0,94.3,94.5
191,94.2,94.2,94.5
192,94.2,94.2,94.7
193,94.2,94.4,94.7
