time,w1,w2,w3
1,95.0,94.7,94.6
2,94.9,94.7,94.4
3,94.9,94.4,94.3
4,94.8,94.1,94.2
5,94.6,94.0,94.2
6,94.5,93.8,94.0
7,94.3,93.8,94.0
8,94.3,93.6,93.8
9,94.2,93.7,93.8
10,94.1,93.6,93.7
11,94.0,93.4,93.7
12,93.9,93.3,93.7
13,93.8,93.2,93.6
14,93.8,93.3,93.6
15,93.9,93.3,93.5
16,93.8,93.3,93.4
17,93.8,93.2,93.5
18,93.7,93.1,93.6
19,93.7,93.0,93.5
20,93.7,93.2,93.4
21,93.8,93.1,93.4
22,93.7,93.1,93.4
23,93.6,93.1,93.4
24,93.5,93.0,93.6
25,93.6,93.0,93.5
26,93.6,92.9,93.5
27,93.7,93.1,93.4
28,93.7,93.0,93.3
29,93.7,93.0,93.4
30,93.7,92.9,93.4
31,93.7,92.9,93.4
32,93.8,93.0,93.4
33,93.9,93.0,93.3
34,93.8,93.0,93.3
35,93.7,93.0,93.4
36,93.8,93.1,93.4
37,93.8,93.0,93.3
38,93.7,93.1,93.3
39,93.9,93.2,93.5
40,93.8,93.1,93.5
41,93.8,93.0,93.5
42,93.7,93.2,93.4
43,93.7,93.1,93.4
44,93.8,93.3,93.4
45,93.6,93.2,93.4
46,93.6,93.0,93.4
47,93.5,93.0,93.6
48,93.5,93.0,93.5
49,93.6,93.1,93.6
50,93.6,93.1,93.5
51,93.6,93.0,93.4
52,93.6,93.0,93.4
53,93.5,92.9,93.5
54,93.5,92.9,93.5
55,93.6,93.0,93.5
56,93.8,93.0,93.5
57,93.8,93.1,93.5
58,93.7,93.1,93.5
59,100.5,98.2,102.9
60,100.7,98.6,102.8
61,101.1,99.2,102.6
62,101.3,99.5,102.5
63,101.4,99.8,102.4
64,101.6,100.0,102.4
65,101.6,100.2,102.5
66,102.0,100.4,102.4
67,101.6,100.3,96.5
68,93.3,92.9,96.0
69,93.4,92.8,95.7
70,93.5,92.8,95.3
71,93.5,92.8,95.2
72,93.5,93.0,95.0
73,93.6,93.1,94.7
74,93.6,93.1,94.6
75,93.6,93.0,94.6
76,93.6,93.0,94.4
77,93.6,93.1,94.4
78,93.5,93.0,94.2
79,93.7,93.1,94.0
80,93.7,93.1,93.9
81,93.7,93.0,93.8
