time,w1,w2,w3
1,96.2,96.9,101.3
2,101.9,96.7,101.3
3,101.4,96.9,101.2
4,100.9,97.0,101.1
5,100.3,96.8,101.1
6,100.0,96.7,101.0
7,99.6,96.7,100.9
8,99.5,96.8,101.0
9,99.2,96.8,101.0
10,98.8,96.8,100.9
11,98.8,96.7,100.8
12,98.6,96.7,100.8
13,98.3,96.6,100.9
14,98.4,96.7,100.9
15,98.2,96.7,100.9
16,98.0,96.7,100.8
17,97.8,96.6,100.8
18,97.8,96.5,100.8
19,97.6,96.5,100.8
20,97.7,96.6,100.7
21,97.6,96.7,100.9
22,97.4,96.7,100.9
23,97.4,96.6,100.9
24,97.3,96.6,100.6
25,97.3,96.6,100.3
26,97.4,96.6,99.9
27,97.4,96.7,99.6
28,97.2,96.6,99.3
29,97.2,96.6,99.2
30,97.1,96.5,98.8
31,97.1,96.5,98.5
32,97.3,96.7,98.4
33,97.3,96.8,98.3
34,97.2,96.7,98.1
35,97.1,96.6,98.0
36,97.1,96.6,97.7
37,97.1,96.6,97.7
38,97.1,96.7,97.8
39,97.0,96.7,97.7
40,96.9,96.6,97.6
41,96.9,96.6,97.6
42,96.8,96.6,97.4
43,96.9,96.5,97.4
44,97.0,96.8,97.3
45,96.9,97.0,97.4
46,96.9,96.9,97.4
47,96.9,96.8,97.3
48,96.8,96.6,97.2
49,96.8,96.5,97.1
50,96.9,96.8,97.0
51,96.8,96.8,97.1
52,96.7,96.6,97.0
53,96.7,96.7,97.0
54,96.7,96.8,97.1
55,96.8,96.7,97.0
56,96.9,97.0,97.0
57,96.7,96.9,96.9
58,96.7,96.8,96.9
59,96.7,96.7,96.8
60,96.6,96.7,96.7
61,96.6,109.1,111.5
62,120.6,118.9,111.9
63,106.2,96.1,98.8
64,96.6,96.1,98.5
65,96.6,96.2,98.2
66,96.4,96.1,98.0
67,96.5,96.2,97.9
68,96.7,96.3,97.6
69,96.6,96.2,97.7
70,96.5,96.3,97.6
71,96.5,96.3,97.4
72,96.5,96.2,97.3
73,96.7,96.4,97.4
74,96.8,96.6,97.2
75,96.7,96.5,97.3
76,96.6,96.5,97.3
77,96.5,96.4,97.1
78,96.6,96.3,97.0
79,96.8,96.4,97.0
80,96.6,96.6,96.9
81,96.6,96.5,97.0
82,96.6,96.5,96.9
83,96.5,96.5,96.9
84,96.6,96.4,96.9
85,96.7,96.5,96.9
86,96.6,96.7,96.8
87,96.6,96.6,97.1
88,96.6,96.5,97.6
89,96.5,96.7,98.0
90,96.6,96.6,98.0
91,96.7,96.6,97.9
92,96.6,96.7,97.7
93,96.6,96.7,97.8
94,96.5,96.7,97.6
95,96.4,96.6,97.5
96,96.5,96.5,97.4
97,96.6,96.5,97.2
98,96.5,96.6,97.2
99,96.5,96.7,97.3
100,96.4,96.7,97.1
101,96.3,96.6,97.1
102,96.4,96.6,97.0
103,96.6,96.7,97.0
104,96.5,96.9,97.0
105,96.5,96.9,97.2
106,96.5,96.8,97.0
107,96.4,96.6,97.0
108,96.7,96.8,97.0
109,96.7,96.9,97.1
110,96.6,96.9,97.1
111,96.6,96.9,97.2
112,96.5,96.9,97.0
113,96.5,96.7,97.0
114,96.7,96.7,97.0
115,96.5,96.9,96.9
116,96.5,96.8,97.0
117,96.5,96.8,97.3
118,96.4,96.9,97.3
119,96.4,96.8,97.3
120,96.6,96.8,97.2
121,96.5,97.0,97.1
122,96.5,97.0,97.3
123,96.5,97.0,97.4
124,96.5,97.0,97.3
125,96.7,96.9,97.2
126,96.9,96.9,97.1
127,96.7,97.0,96.9
128,96.7,97.0,97.1
129,96.9,97.1,97.0
130,96.7,96.9,96.9
131,96.7,96.9,96.9
132,96.8,96.9,96.8
133,96.7,96.8,96.9
134,96.7,96.8,97.0
135,96.7,96.7,96.9
136,96.5,96.5,96.9
137,96.6,96.6,96.9
138,96.8,96.7,96.8
139,96.7,96.8,96.8
140,96.8,96.9,97.0
141,96.8,97.0,96.9
142,96.7,96.8,96.9
143,96.9,96.9,97.1
144,96.9,97.1,96.9
145,96.8,97.0,96.9
146,96.8,97.0,97.1
147,96.7,96.9,96.9
148,96.7,96.7,96.9
149,96.8,96.7,96.9
150,96.8,96.9,96.7
151,96.7,96.8,96.7
152,96.6,96.7,96.8
153,96.5,96.7,96.6
154,96.5,96.6,96.6
155,96.5,96.6,96.6
156,96.6,96.8,96.4
157,96.6,96.7,96.6
158,96.6,96.7,96.9
159,96.5,96.7,96.7
160,96.5,96.6,96.7
161,96.5,96.6,96.7
162,96.5,96.6,96.6
163,96.5,96.6,96.6
164,96.5,96.6,96.7
165,96.4,96.5,96.8
166,96.4,96.4,96.8
167,96.5,96.5,96.7
168,96.5,96.4,96.6
169,96.5,96.4,96.6
170,96.5,96.4,96.8
171,96.4,96.3,96.8
172,96.5,96.4,96.8
173,96.7,96.6,96.6
174,96.7,96.7,96.7
175,96.6,96.7,96.8
176,96.6,96.7,96.8
177,96.6,96.6,96.8
178,96.7,96.8,97.0
179,96.7,96.9,96.9
180,96.7,96.9,96.9
181,96.7,96.8,96.9
182,96.6,96.8,97.0
183,97.2,96.7,96.9
184,97.1,96.7,96.9
185,96.9,96.8,96.9
186,97.1,96.8,96.9
187,97.1,96.8,96.9
188,96.9,96.8,97.0
189,97.0,96.7,97.0
190,97.0,96.7,97.0
191,96.8,96.9,96.8
192,96.9,96.7,96.8
193,96.9,96.8,96.8
194,96.7,96.7,96.9
195,96.7,96.5,96.9
196,96.7,96.5,96.9
197,96.7,96.6,96.8
198,96.8,96.6,96.8
199,96.8,96.6,96.9
200,96.6,96.5,96.9
201,96.6,96.5,97.0
202,96.6,96.6,96.7
203,96.6,96.5,96.6
204,96.7,96.5,96.6
205,96.7,96.6,96.6
206,96.6,96.4,97.0
207,96.7,96.5,97.0
208,96.8,96.6,96.8
209,96.7,96.7,96.8
210,96.9,96.7,96.8
211,96.9,96.7,96.7
212,96.7,96.6,96.9
213,96.9,96.7,97.0
214,96.8,96.9,97.0
215,96.8,96.8,97.0
216,96.9,96.8,96.9
217,96.8,96.8,96.9
218,96.7,96.7,97.0
