time,w1,w2,w3
1,96.3,95.8,96.8
2,96.3,95.8,96.5
3,96.2,95.7,96.4
4,95.9,95.6,96.5
5,95.9,95.6,96.3
6,95.9,95.6,96.3
7,95.9,95.6,96.2
8,95.8,95.4,96.0
9,95.7,95.3,95.9
10,95.5,95.2,95.8
11,95.5,95.1,95.7
12,95.5,95.0,95.8
13,95.4,95.2,95.8
14,95.5,95.0,95.6
15,95.5,95.0,95.6
16,95.4,94.8,95.4
17,95.4,94.8,95.5
18,95.4,94.8,95.7
19,95.4,94.8,95.6
20,95.4,94.8,95.6
21,95.3,94.8,95.5
22,95.3,94.7,95.4
23,95.2,94.6,95.5
24,95.2,94.7,95.6
25,95.3,94.8,95.5
26,95.4,94.8,95.5
27,95.3,94.8,95.5
28,95.2,94.7,95.4
29,95.2,94.7,95.4
30,95.1,94.8,95.6
31,95.2,94.9,95.6
32,95.3,94.9,95.7
33,95.2,94.8,95.8
34,95.3,94.8,95.6
35,95.3,95.1,95.5
36,95.3,95.0,95.6
37,95.4,95.1,95.5
38,95.4,95.1,95.7
39,95.2,95.0,95.6
40,95.2,95.2,95.5
41,95.2,95.1,95.4
42,95.1,95.1,95.5
43,95.3,95.1,95.5
44,95.3,95.0,95.5
45,95.1,95.0,95.4
46,95.1,94.9,95.4
47,95.1,94.9,95.4
48,95.0,95.0,95.5
49,95.2,95.0,95.5
50,95.2,95.0,95.6
51,95.2,94.9,95.5
52,95.1,94.9,95.5
53,95.1,94.8,95.7
54,95.1,95.0,95.6
55,95.2,95.0,95.6
56,95.3,95.1,95.7
57,95.3,95.0,101.7
58,95.2,95.0,115.8
59,95.8,102.3,115.9
60,115.6,115.6,115.9
61,115.6,115.5,115.9
62,115.5,115.3,115.9
63,115.4,115.2,116.1
64,115.4,115.2,96.1
65,115.5,115.1,96.2
66,97.2,95.9,96.1
67,96.9,95.8,96.0
68,96.6,95.7,95.9
69,96.6,95.6,95.8
70,96.5,95.5,95.8
71,96.6,95.4,95.9
72,96.5,95.4,95.9
73,96.4,95.4,96.0
74,96.2,95.3,95.9
75,96.1,95.3,95.8
76,96.0,95.3,95.8
77,95.9,95.2,95.9
78,95.9,95.3,95.8
79,95.8,95.3,95.8
80,95.6,95.1,95.7
81,95.6,95.1,95.7
82,95.6,95.0,95.6
83,95.6,94.9,95.7
84,95.6,95.0,95.7
85,95.4,95.0,95.7
86,95.3,94.9,95.6
87,95.3,95.1,95.5
88,95.2,95.2,95.5
89,95.4,95.2,95.6
90,95.5,95.4,95.8
91,95.4,95.4,95.7
92,95.4,95.5,95.6
93,95.3,95.5,95.6
94,95.2,95.5,95.6
95,95.4,95.4,95.6
96,95.4,95.6,95.6
97,95.2,95.6,95.6
98,95.2,95.5,95.7
99,95.1,95.5,95.6
100,95.1,95.4,95.6
101,95.2,95.4,95.7
102,95.4,95.6,95.7
103,95.3,95.7,95.6
104,95.3,95.5,95.5
105,95.4,95.4,95.5
106,95.5,95.5,95.4
107,95.7,95.4,95.5
108,95.9,95.5,95.7
109,95.7,95.4,95.6
110,95.8,95.3,95.6
111,95.7,95.2,95.5
112,95.5,95.1,95.4
113,95.7,95.0,95.6
114,95.8,95.1,95.6
115,95.7,95.1,95.5
116,95.7,95.1,95.5
117,95.7,95.0,95.4
118,95.7,94.9,95.4
119,95.9,94.9,95.6
120,95.8,95.1,95.6
121,95.8,95.0,95.5
122,95.7,95.0,95.4
123,95.6,95.0,95.4
124,95.6,94.8,95.4
125,95.7,94.9,95.6
126,95.6,95.1,95.6
127,95.6,95.0,95.5
128,95.5,94.9,95.7
129,95.4,94.9,95.7
130,95.3,95.0,95.7
131,95.3,95.1,95.9
132,95.3,95.2,95.8
133,95.3,95.1,95.8
134,95.2,95.1,95.7
135,95.1,95.1,95.8
136,95.1,95.0,95.7
137,95.2,94.9,95.9
138,95.2,95.1,95.7
139,95.2,95.0,95.7
140,95.1,95.0,95.6
141,95.1,95.0,95.5
142,95.2,95.0,95.5
143,95.3,94.9,95.7
144,95.3,95.0,95.6
145,95.3,95.2,95.5
146,95.2,95.2,95.5
147,95.1,95.0,95.4
148,95.1,94.9,95.4
149,95.3,94.9,95.5
150,95.2,95.0,95.4
151,95.2,94.9,95.4
152,95.0,94.9,95.4
153,95.0,94.7,95.4
154,95.1,94.7,95.3
155,95.1,94.7,95.5
156,95.2,94.8,95.5
157,95.2,94.8,95.5
158,95.1,94.8,95.4
159,95.0,94.7,95.4
160,95.2,94.8,95.3
161,95.3,94.8,95.6
162,95.4,94.9,95.5
163,95.3,94.9,95.5
164,95.2,94.9,95.5
165,95.2,95.1,95.4
166,95.3,95.0,95.4
167,95.1,95.0,95.7
168,95.1,95.1,95.8
169,95.1,95.1,95.7
170,95.0,95.0,95.6
171,95.3,94.9,95.6
172,95.4,94.9,95.5
173,95.3,94.8,95.6
174,95.2,94.9,95.6
175,95.2,94.9,95.6
176,95.2,94.9,95.4
177,95.3,94.9,95.5
178,95.4,94.8,95.5
179,95.3,94.7,95.6
180,95.4,95.0,95.6
181,95.3,95.1,95.5
182,95.2,95.4,95.4
183,95.2,95.4,95.6
184,95.3,95.3,95.6
185,95.3,95.2,95.8
186,95.2,95.4,95.7
187,95.1,100.5,95.7
188,95.1,94.7,95.6
189,95.1,94.6,95.7
190,95.1,94.8,95.9
191,95.2,94.7,95.8
192,95.2,94.9,95.8
193,95.0,95.0,95.8
194,95.1,94.9,95.7
195,95.2,94.9,95.7
196,95.3,94.8,95.9
197,95.4,94.9,95.8
198,95.4,95.1,95.8
199,95.3,95.1,95.8
200,95.3,95.2,95.7
201,95.3,95.2,95.6
202,95.4,95.1,95.8
203,95.6,95.0,95.8
204,95.5,95.1,95.8
205,95.3,95.0,95.6
206,95.3,95.0,95.5
207,95.4,94.9,95.5
208,95.4,94.8,95.6
209,95.5,94.8,95.7
210,95.5,95.0,95.6
211,95.3,95.0,95.5
212,95.4,94.9,95.5
213,95.4,94.9,95.7
214,95.5,94.9,95.8
215,95.5,95.1,95.7
216,95.4,95.2,95.6
217,95.5,95.1,95.5
218,95.4,95.1,95.5
219,95.3,95.1,95.5
220,95.4,95.0,95.5
221,95.4,95.1,95.5
222,95.3,95.3,95.6
223,95.2,95.2,95.5
224,95.3,95.1,95.5
225,95.2,95.2,95.4
226,95.3,95.1,95.5
227,95.2,95.1,95.7
228,95.1,95.3,95.6
229,95.1,95.2,95.5
230,95.0,95.2,95.4
231,95.1,95.0,95.3
232,95.3,95.0,95.4
233,95.3,95.0,95.4
234,95.1,95.1,95.3
235,95.2,95.1,95.3
236,95.2,95.1,95.4
237,95.2,95.1,95.4
238,95.4,95.0,95.5
239,95.5,94.9,95.5
240,95.4,95.0,95.5
241,95.3,95.1,95.7
242,95.3,95.0,96.2
243,95.2,94.9,96.6
244,95.3,94.9,97.0
245,95.3,94.9,97.5
246,95.4,94.9,97.8
247,95.4,95.0,98.1
248,95.2,95.0,98.2
249,95.3,94.8,98.2
250,95.4,95.0,98.0
251,95.4,95.0,97.9
252,95.5,95.1,98.0
253,95.4,95.2,104.4
254,95.3,95.1,104.6
255,95.3,95.1,113.6
256,95.3,95.1,113.5
257,95.2,95.1,113.5
258,95.2,95.1,113.7
259,95.2,95.1,113.9
260,95.1,95.1,113.7
261,95.2,95.1,99.8
262,95.4,95.1,99.7
263,95.3,95.0,99.8
264,95.3,95.1,107.2
265,95.3,95.0,106.6
266,95.2,95.0,99.6
267,95.3,94.9,99.5
268,95.3,94.9,99.5
269,95.2,94.8,99.4
270,95.2,94.9,99.5
271,95.2,95.0,99.4
272,95.0,94.9,99.4
273,95.2,94.8,99.4
274,95.2,94.8,99.4
275,95.1,95.0,99.5
276,95.1,95.2,99.5
277,95.1,95.2,99.6
278,94.9,95.1,99.7
279,95.0,95.1,99.8
280,95.1,95.1,105.8
281,95.2,95.1,114.6
282,95.3,95.2,114.5
283,95.2,95.3,114.7
284,95.1,95.2,114.9
285,95.1,95.2,114.6
286,95.3,95.2,101.1
287,95.3,95.0,101.1
288,95.3,95.2,101.2
289,95.2,95.2,101.1
290,95.1,95.1,101.0
291,95.4,95.1,101.0
292,95.4,95.1,101.1
293,95.4,95.0,107.0
294,95.3,95.1,115.9
