time,w1,w2,w3
1,95.6,95.2,95.3
2,95.4,95.3,95.3
3,95.4,95.3,95.2
4,95.2,95.3,95.1
5,95.1,95.3,95.1
6,94.8,95.1,94.8
7,94.7,94.9,94.7
8,94.7,94.8,94.6
9,94.7,94.7,94.6
10,94.7,94.8,94.6
11,94.5,94.7,94.4
12,94.5,94.6,94.3
13,94.5,94.4,94.3
14,94.4,94.4,94.2
15,94.4,94.3,94.1
16,94.4,94.4,94.2
17,94.4,94.4,94.1
18,94.3,94.3,94.1
19,94.3,94.3,94.0
20,94.3,94.3,94.0
21,94.3,94.3,94.0
22,94.3,94.4,94.1
23,94.2,94.5,94.1
24,94.2,94.4,94.1
25,94.2,94.4,94.0
26,94.1,94.5,94.0
27,94.2,94.6,94.2
28,94.2,94.8,94.3
29,94.1,94.8,94.1
30,94.1,94.7,94.1
31,94.1,94.8,94.1
32,94.0,94.9,94.2
33,94.3,94.8,94.3
34,94.2,94.9,94.2
35,94.2,94.9,94.1
36,94.2,94.8,94.1
37,94.2,95.0,94.1
38,94.2,94.8,94.2
39,94.3,94.9,94.2
40,94.3,95.0,94.1
41,94.3,94.8,94.0
42,94.3,94.8,94.0
43,94.3,94.8,94.0
44,94.4,94.7,94.1
45,94.4,94.7,94.3
46,94.4,94.9,94.2
47,94.3,94.7,94.1
48,94.3,94.7,94.1
49,94.4,94.7,94.0
50,94.8,94.6,94.1
51,94.7,94.6,94.2
52,94.6,94.8,94.1
53,94.5,94.7,94.0
54,94.4,94.7,94.0
55,94.4,94.7,94.0
56,94.5,94.6,94.1
57,94.5,94.6,94.2
58,94.5,94.7,94.2
59,108.5,94.6,94.2
60,108.5,107.8,107.6
61,108.6,108.0,107.6
62,108.8,108.2,107.9
63,108.9,108.4,108.0
64,108.9,108.6,108.1
65,108.9,108.7,108.2
66,96.8,108.7,108.2
67,96.5,97.6,100.9
68,96.3,97.2,95.3
69,96.0,97.0,95.3
70,95.8,96.6,95.6
71,95.6,96.4,96.0
72,95.5,96.0,96.1
73,95.4,95.8,95.8
74,95.2,95.6,95.6
75,95.1,95.5,95.5
76,94.9,95.4,95.4
77,94.8,95.4,95.2
78,94.8,95.2,95.0
79,94.7,95.1,94.8
80,94.7,95.2,94.8
81,94.6,95.1,94.8
82,94.5,95.3,94.7
83,94.5,95.2,94.7
84,94.5,95.0,94.9
85,94.6,94.9,94.8
86,94.5,95.1,94.7
87,94.4,95.0,94.7
88,94.4,94.9,94.6
89,94.3,94.8,94.5
90,94.4,94.7,94.5
91,94.5,94.7,94.4
92,94.5,94.7,94.5
93,94.4,94.6,94.5
94,94.4,94.5,94.5
95,94.3,94.4,94.4
96,94.2,94.3,94.2
97,94.2,94.5,94.3
98,94.1,94.6,94.4
99,94.1,94.5,94.3
100,94.1,94.5,94.2
101,94.2,94.4,94.2
102,94.3,94.4,94.2
103,94.3,94.4,94.2
104,94.4,94.5,94.2
105,94.3,94.4,94.2
106,94.4,94.4,94.1
107,94.6,94.3,94.2
108,94.6,94.3,94.3
109,94.6,94.5,94.3
110,94.5,94.6,94.2
111,94.3,94.5,94.2
112,94.3,94.5,94.2
113,94.3,94.5,94.1
114,94.4,94.4,94.1
115,94.4,94.4,94.1
116,94.4,94.6,94.2
117,94.3,94.5,94.2
118,94.3,94.4,94.1
119,94.2,94.4,94.0
120,94.4,94.3,94.0
121,94.3,94.4,94.0
122,94.2,94.5,94.2
123,94.3,94.4,94.3
124,94.5,94.4,94.2
125,94.5,94.3,94.1
126,94.7,94.4,94.1
127,94.7,94.5,94.1
128,94.8,94.6,94.3
129,94.8,94.5,94.4
130,94.8,94.5,94.2
131,94.8,94.4,94.2
132,94.7,94.4,94.1
133,94.7,94.4,94.1
134,94.7,94.5,94.1
135,94.7,94.4,94.2
136,94.9,94.4,94.3
137,94.9,94.5,94.3
138,94.9,94.5,94.2
139,95.0,94.4,94.2
140,94.9,94.6,94.4
141,95.0,94.6,94.3
142,95.3,94.5,94.3
143,115.0,94.6,94.3
144,104.3,94.6,94.2
145,103.7,94.6,94.2
146,93.9,94.5,94.3
147,93.9,94.5,94.3
148,94.0,94.5,94.2
149,94.2,94.4,94.1
150,94.4,94.4,94.1
151,94.3,94.3,94.0
152,94.4,94.5,94.1
153,94.4,94.5,94.1
154,94.4,94.4,94.0
155,94.7,94.4,93.9
156,94.7,94.3,93.9
157,94.5,94.3,94.0
158,94.4,94.4,94.1
159,94.4,94.5,94.3
160,94.3,94.4,94.3
161,94.5,94.3,94.3
162,94.4,94.5,94.2
163,94.3,94.6,94.3
164,94.3,94.7,94.5
165,94.3,94.7,94.5
166,94.2,94.5,94.4
167,94.2,94.5,94.5
168,94.2,94.5,94.6
169,94.1,94.4,94.7
170,94.1,94.5,94.8
171,94.2,94.7,94.8
172,94.3,94.7,94.8
173,94.3,94.6,95.3
174,94.3,94.6,95.5
175,94.3,94.5,95.3
176,94.4,94.6,95.3
177,94.4,94.5,95.4
178,94.5,94.5,95.5
179,94.5,94.4,95.5
180,94.4,94.3,95.3
181,94.3,94.3,95.2
182,94.3,94.5,95.2
183,94.2,94.4,95.1
184,94.2,94.4,95.1
185,94.2,94.3,95.0
186,94.2,94.2,94.9
187,94.2,94.2,95.0
188,94.1,94.4,95.0
189,94.1,94.2,94.9
190,94.3,94.2,94.8
191,94.3,94.2,94.7
192,94.2,94.1,94.5
193,94.2,94.1,94.5
194,94.1,94.3,94.5
195,94.0,94.2,94.5
196,94.2,94.2,94.6
197,94.2,94.4,94.7
198,94.1,94.4,94.6
199,94.1,94.4,94.9
200,94.2,94.6,95.2
201,94.1,94.5,95.5
202,94.1,94.4,95.9
203,94.1,94.4,95.9
204,94.0,94.3,95.7
205,94.1,94.3,95.4
206,94.2,94.5,95.4
207,94.3,94.4,95.2
208,94.4,94.4,95.0
209,94.3,94.2,94.8
210,94.3,94.3,94.7
211,94.4,94.3,94.7
212,94.3,94.4,94.8
213,94.5,94.3,94.7
214,94.4,94.2,94.6
215,94.4,94.2,94.6
216,94.3,94.2,94.5
217,94.3,94.3,94.4
218,94.1,94.4,94.5
219,94.3,94.3,94.4
220,94.3,94.3,94.3
221,94.3,94.2,94.3
222,94.3,94.3,94.3
223,94.2,94.3,94.4
224,94.2,94.3,94.4
225,94.2,94.3,94.4
226,94.2,94.2,94.3
227,94.1,94.1,94.2
228,94.1,94.1,94.2
229,94.1,94.2,94.1
230,94.1,94.3,94.2
231,94.2,94.2,94.1
232,94.2,94.4,94.0
233,94.1,94.3,94.0
234,94.2,94.3,94.0
235,94.2,94.4,94.1
236,94.2,94.4,94.3
237,94.2,94.4,94.3
238,94.1,94.3,94.3
239,94.2,94.3,94.3
240,94.3,94.2,94.2
241,94.4,94.1,94.1
242,94.4,94.2,94.1
243,94.4,94.2,94.1
244,94.3,94.2,94.0
245,94.2,94.1,94.0
246,94.3,94.1,93.9
247,94.3,94.1,94.0
248,94.4,94.2,94.2
249,94.4,94.2,94.1
250,94.3,94.1,94.0
251,94.2,94.1,94.0
252,94.2,94.1,93.9
253,94.1,94.1,93.9
254,94.3,94.3,94.0
255,94.3,94.2,94.0
256,94.2,94.2,93.9
257,94.1,94.1,93.9
258,94.1,94.1,93.8
259,94.1,94.1,93.9
260,94.3,94.2,94.0
261,94.3,94.2,93.9
262,94.2,94.1,93.9
263,94.2,94.1,93.9
264,94.1,94.1,93.9
265,94.1,94.1,93.9
266,94.2,94.2,94.1
267,94.2,94.4,94.0
268,94.1,94.4,94.0
269,94.1,94.3,93.9
270,94.0,94.2,93.8
271,94.0,94.3,93.9
272,94.0,94.4,94.0
273,93.9,94.3,94.1
274,93.9,94.3,94.1
275,93.9,94.3,94.0
276,94.1,94.2,94.0
277,94.2,94.4,94.0
278,94.3,94.5,94.0
279,94.2,94.4,94.0
280,94.2,94.3,94.0
281,94.3,94.3,93.9
282,94.3,94.2,93.9
283,94.5,94.3,94.1
284,94.4,94.4,94.0
285,94.3,94.2,94.1
286,94.2,94.1,94.1
287,94.2,94.1,94.0
288,94.2,94.1,94.0
289,94.3,94.1,94.0
290,94.2,94.3,94.1
291,94.2,94.2,94.0
292,94.1,94.2,94.0
293,94.0,94.1,93.9
294,94.2,94.1,93.9
295,94.4,94.1,93.9
296,94.4,94.2,94.0
297,94.3,94.2,94.1
298,94.2,94.2,94.1
299,94.1,94.1,94.0
300,94.3,94.1,93.9
301,94.3,94.1,93.8
302,94.2,94.3,93.8
303,94.1,94.2,93.9
304,94.1,94.2,93.8
305,94.0,94.1,93.9
306,94.3,94.1,93.9
307,94.2,94.1,93.9
308,94.2,94.2,94.0
309,94.3,94.1,94.0
310,94.2,94.1,93.9
311,94.3,94.1,93.9
312,94.5,94.2,93.9
313,94.5,94.2,93.9
314,94.4,94.4,94.1
315,94.3,94.4,94.0
316,94.4,94.4,93.9
317,94.3,94.3,93.9
318,94.5,94.2,93.9
319,94.5,94.3,93.9
320,94.4,94.5,94.1
321,94.4,94.4,94.1
322,94.3,94.4,94.0
323,94.2,94.3,94.1
324,94.4,94.5,94.0
325,94.3,94.5,93.9
326,94.3,94.7,94.1
327,94.3,94.6,94.0
328,94.2,94.6,93.9
329,94.2,94.6,93.9
330,94.4,94.6,93.9
331,94.2,94.6,94.0
332,94.2,94.8,94.0
333,94.2,94.7,93.9
334,94.1,94.6,93.9
335,94.0,94.6,93.9
336,94.3,94.6,94.0
337,94.1,94.7,94.0
338,94.1,95.0,93.9
339,94.0,94.9,93.9
340,94.0,94.7,93.9
341,94.0,94.7,93.9
342,94.0,94.7,94.1
343,94.3,94.6,94.2
344,94.3,94.7,94.1
345,94.3,94.7,94.0
346,94.4,94.6,93.9
347,94.5,94.8,94.0
348,94.4,94.9,94.0
349,94.3,94.8,93.9
350,94.3,94.9,93.9
351,94.3,94.8,93.8
352,94.4,94.7,93.9
353,94.5,94.7,94.0
354,94.4,94.5,94.1
355,94.3,94.6,94.1
356,94.3,94.7,94.0
357,94.3,94.6,94.0
358,94.2,94.5,94.0
359,94.4,94.4,93.9
360,94.3,94.4,93.9
361,94.3,94.3,94.1
362,94.1,94.5,94.1
363,94.0,94.4,94.1
364,94.0,94.4,94.0
365,94.2,94.4,94.1
366,110.7,94.4,94.2
367,110.9,94.3,94.2
368,111.1,94.5,94.1
369,111.0,94.5,94.1
370,110.8,94.5,94.1
371,110.8,94.6,94.1
372,110.5,94.5,94.1
373,110.3,94.5,94.0
374,110.3,94.6,93.9
375,110.2,94.5,93.9
376,104.6,94.4,94.0
377,94.1,94.4,94.0
378,94.0,94.2,94.1
379,94.1,94.3,94.1
380,94.0,94.3,94.1
381,94.2,94.3,94.1
382,94.4,94.4,94.0
383,94.3,94.3,94.0
384,94.3,94.2,94.1
385,94.2,94.2,94.1
386,94.2,94.4,94.1
387,94.3,94.3,94.0
388,94.5,94.2,94.1
389,94.4,94.1,94.1
390,94.3,94.1,94.1
391,94.2,94.1,94.1
392,94.2,94.2,94.0
393,94.1,94.2,94.0
394,94.2,94.1,94.0
395,94.2,94.1,94.0
396,94.1,94.1,94.1
397,94.1,94.1,94.0
398,94.1,94.2,93.9
399,94.1,94.3,93.9
400,94.3,94.2,94.0
401,94.3,94.2,94.2
402,94.3,94.2,94.1
403,94.3,94.2,94.1
404,94.2,94.3,94.0
405,94.3,94.5,94.1
406,94.5,94.4,94.3
407,94.4,94.3,94.3
408,94.4,94.3,94.3
409,94.3,94.4,94.1
410,94.2,94.4,94.0
411,94.2,94.3,93.9
412,94.2,94.2,94.0
413,94.1,94.1,94.1
414,94.1,94.2,94.1
415,94.1,94.3,94.0
416,94.2,94.4,93.9
417,94.4,94.5,93.9
418,94.4,94.4,93.9
419,94.3,94.4,94.1
420,94.3,94.3,93.9
421,94.4,94.4,93.9
422,94.4,94.4,94.0
