time,w1,w2,w3
1,96.3,96.7,98.7
2,96.2,96.6,98.5
3,96.2,96.5,98.2
4,96.2,96.6,97.9
5,96.0,96.4,97.8
6,95.9,96.5,97.5
7,95.8,96.4,97.2
8,95.8,96.4,97.0
9,95.9,96.4,96.9
10,95.9,96.2,96.8
11,95.8,96.2,96.8
12,95.8,96.1,96.6
13,95.7,96.2,96.5
14,95.6,96.1,96.3
15,95.8,96.0,96.2
16,95.7,96.0,96.4
17,95.7,95.9,96.2
18,95.7,96.1,96.1
19,95.6,96.1,96.0
20,95.5,96.0,96.0
21,95.8,95.9,96.1
22,95.8,95.8,96.0
23,95.8,95.9,96.0
24,95.8,96.0,96.0
25,95.7,96.1,95.9
26,95.6,96.0,95.9
27,95.8,95.9,96.0
28,95.9,96.0,96.1
29,95.8,96.1,96.0
30,95.7,96.2,96.0
31,95.7,96.1,95.9
32,95.8,96.1,96.0
33,95.8,96.2,96.1
34,95.7,96.1,96.1
35,95.6,96.0,96.0
36,95.6,96.1,96.0
37,95.5,96.1,96.1
38,95.7,96.3,96.1
39,95.7,96.2,96.2
40,95.6,96.1,96.2
41,95.6,96.0,96.1
42,95.5,96.0,96.0
43,95.4,96.2,96.0
44,95.7,96.1,96.0
45,95.6,96.0,96.0
46,95.5,96.0,96.0
47,95.5,95.9,95.8
48,95.5,96.1,95.8
49,95.5,96.1,96.0
50,95.7,96.0,96.0
51,95.7,96.0,96.0
52,95.6,96.0,96.0
53,95.5,96.1,96.0
54,95.5,96.2,95.9
55,95.4,96.1,96.1
56,95.6,96.0,96.1
57,95.6,109.7,96.0
58,95.6,115.9,96.0
59,113.2,95.9,102.9
60,112.8,95.9,120.0
61,95.3,96.0,100.7
62,95.4,96.0,100.0
63,95.4,96.0,99.5
64,95.4,96.0,99.1
65,95.4,95.9,98.6
66,95.4,95.8,98.2
67,95.5,96.0,98.2
68,95.7,96.1,97.9
69,95.7,96.1,97.6
70,95.6,96.0,97.4
71,95.5,95.9,97.1
72,95.5,95.9,97.1
73,95.5,96.1,97.1
74,95.7,96.1,97.0
75,95.5,96.0,96.9
76,95.5,96.0,96.7
77,95.5,96.0,96.5
78,95.4,96.1,96.4
79,95.4,96.0,96.5
80,95.5,96.0,96.5
81,95.5,95.9,96.4
82,95.4,95.8,96.3
83,95.4,95.8,96.2
84,95.4,96.0,96.1
85,95.3,96.1,96.3
86,95.5,96.0,96.3
87,95.5,96.0,96.2
88,95.4,96.0,96.2
89,95.4,96.1,96.1
90,95.4,96.0,96.1
91,95.4,96.2,96.2
92,95.5,96.1,96.3
93,95.4,96.2,96.3
94,95.5,96.2,96.3
95,95.5,96.1,96.2
96,95.4,96.2,96.2
97,95.6,96.2,96.4
98,95.6,96.1,96.4
99,95.6,96.2,96.3
100,95.6,96.1,96.3
101,95.5,96.0,96.2
102,95.6,96.1,96.3
103,95.7,96.1,96.5
104,95.7,96.1,96.5
105,95.7,96.2,96.4
106,95.7,96.2,96.2
107,95.6,96.3,96.3
108,95.6,96.4,96.3
109,95.6,96.4,96.4
110,95.8,96.3,96.5
111,95.8,96.2,96.4
112,95.7,96.1,96.3
113,95.7,96.1,96.3
114,95.6,96.2,96.3
115,95.7,96.2,96.4
116,95.8,96.1,96.4
117,95.7,96.0,96.3
118,95.7,95.9,96.3
119,95.6,95.8,96.2
120,95.6,95.9,96.1
121,95.6,96.0,96.2
122,95.8,95.9,96.3
123,95.7,95.9,96.2
124,95.7,95.8,96.2
125,95.7,95.8,96.2
126,95.7,95.9,96.2
127,95.6,96.0,96.3
128,95.7,96.0,96.3
129,95.7,95.9,96.3
130,95.7,95.8,96.3
131,95.8,95.8,96.2
132,95.9,95.8,96.1
133,95.8,95.9,96.2
134,96.1,96.1,96.2
135,96.0,96.0,96.0
136,96.1,95.9,96.0
137,96.2,95.9,96.1
138,96.3,96.0,96.0
139,96.3,96.0,96.2
140,96.3,95.9,96.2
141,96.3,95.9,96.1
142,96.3,95.8,96.2
143,96.3,95.8,96.2
144,96.4,95.8,96.1
145,96.3,95.9,96.2
146,96.4,95.9,96.2
147,96.4,95.8,96.1
148,96.3,95.8,96.1
149,96.3,95.7,96.0
150,96.2,95.7,95.9
151,96.2,95.8,96.1
152,96.4,95.8,96.1
153,96.3,95.8,96.0
154,96.3,95.7,96.1
155,96.4,95.7,96.1
156,96.4,95.7,96.1
157,96.4,95.9,96.3
158,96.5,95.8,96.3
159,96.5,95.7,96.3
160,96.4,95.7,96.3
161,96.4,95.7,96.2
162,96.3,95.8,96.4
163,96.2,96.0,96.6
164,96.4,96.0,96.5
165,96.3,95.9,96.4
166,96.3,95.8,96.4
167,96.3,95.9,96.5
168,96.3,95.9,96.5
169,96.3,96.0,96.6
170,96.3,96.0,96.6
171,96.3,96.0,96.5
172,96.2,95.9,96.7
173,96.2,95.9,96.6
174,96.1,96.1,96.5
175,96.1,96.2,96.6
176,96.2,96.1,96.6
177,96.1,96.1,96.7
178,96.0,96.0,96.6
179,95.9,95.9,96.6
180,95.8,96.0,96.5
181,95.7,96.0,96.6
182,95.8,96.0,96.8
183,95.8,95.9,96.7
184,95.7,95.8,96.6
185,95.7,95.8,96.5
186,95.6,95.9,96.4
187,95.5,95.9,96.5
188,95.7,95.7,96.5
189,95.7,95.7,96.4
190,95.6,95.6,96.4
191,95.6,95.6,96.3
192,95.4,95.8,96.4
193,95.3,95.8,96.5
194,95.5,95.7,96.4
195,95.4,95.7,96.3
196,95.4,95.6,96.3
197,95.3,95.6,96.3
198,95.4,95.7,96.3
199,95.4,95.7,96.4
200,95.6,95.7,96.4
201,95.5,95.6,96.3
202,95.4,95.6,96.3
203,95.4,95.5,96.3
204,95.4,95.7,96.3
205,95.3,95.7,96.4
206,95.5,95.7,96.4
207,95.6,95.7,96.4
208,95.7,95.6,96.4
209,95.6,95.5,96.3
210,95.5,95.7,96.1
211,95.5,95.8,96.3
212,95.6,95.7,96.4
213,95.7,95.7,96.4
214,95.6,95.7,96.3
215,95.6,95.7,96.2
216,95.7,95.7,96.1
217,95.7,95.7,96.2
218,95.8,95.7,96.3
219,95.7,95.7,96.2
220,95.7,95.8,96.1
221,95.5,95.9,96.0
222,95.5,95.8,96.1
223,95.5,95.9,96.3
224,95.6,95.9,96.2
225,95.7,95.9,96.2
226,95.6,95.9,96.2
227,95.6,95.8,96.3
228,95.6,95.8,96.3
229,95.6,95.8,96.4
230,95.7,95.8,96.4
231,95.7,95.9,96.3
232,95.6,95.8,96.9
233,95.6,96.1,96.9
234,95.8,96.3,96.7
235,104.3,96.6,96.8
236,127.6,96.5,96.7
237,99.2,96.4,96.7
238,99.1,96.4,96.7
239,99.5,96.5,96.6
240,99.0,96.7,96.4
241,98.5,96.6,96.5
242,98.3,96.5,96.7
243,98.0,96.5,96.6
244,97.6,96.4,96.6
245,97.3,96.4,96.5
246,97.0,96.4,96.4
247,96.8,96.3,96.5
248,96.8,96.3,96.6
249,96.6,96.3,96.5
250,96.4,96.2,96.3
251,96.1,96.2,96.3
252,96.0,96.3,96.3
253,95.9,96.3,96.3
254,96.0,96.3,96.3
255,95.9,96.2,96.3
256,95.8,96.1,96.2
257,95.7,96.1,96.2
258,95.6,96.2,96.3
259,95.5,96.3,96.4
260,95.7,96.2,96.3
261,95.6,96.1,96.3
262,95.5,96.1,96.3
263,95.5,96.1,96.3
264,95.4,96.0,96.2
265,95.4,96.0,96.4
266,95.6,96.0,96.3
267,95.6,96.0,96.4
268,95.5,96.1,96.4
269,95.5,96.2,96.3
270,95.5,96.2,96.2
271,95.4,96.1,96.3
272,95.5,96.0,96.3
273,95.6,96.1,96.4
274,95.6,96.2,96.3
275,95.5,96.3,96.3
276,95.5,96.3,96.2
277,95.6,96.1,96.3
278,95.8,96.0,96.3
279,95.7,95.9,96.2
280,95.6,95.8,96.2
281,95.5,96.0,96.0
282,95.5,96.0,96.0
283,95.5,95.9,96.2
284,95.6,95.8,96.1
285,95.6,95.9,96.1
286,95.5,95.8,96.0
287,95.5,95.7,96.1
288,95.7,95.9,96.2
289,95.9,95.9,96.3
290,95.9,95.8,96.3
291,95.9,95.8,96.3
292,95.9,95.8,96.3
293,95.8,95.9,96.4
294,95.9,95.9,96.3
295,96.0,95.9,96.4
296,96.1,95.9,96.4
297,96.1,95.8,96.4
298,96.0,95.9,96.5
299,95.9,96.1,96.3
300,95.8,96.1,96.4
301,95.7,96.0,96.4
302,95.8,96.1,96.5
303,95.7,96.1,96.5
304,95.7,96.3,96.4
305,95.7,96.4,96.3
306,95.7,96.3,96.4
307,95.7,96.1,96.5
308,95.9,96.1,96.4
309,95.8,96.2,96.4
310,95.6,96.2,96.3
311,95.6,96.2,96.1
312,95.7,96.2,96.2
313,95.6,96.2,96.3
314,95.7,96.1,96.2
315,95.9,96.1,96.2
316,95.8,96.0,96.1
317,95.7,95.9,96.2
318,95.7,96.0,96.3
319,95.6,96.0,96.3
320,95.8,95.9,96.3
321,95.8,96.0,96.5
322,95.7,96.0,96.5
323,95.6,96.1,96.5
324,95.6,96.1,96.5
325,95.6,96.0,96.5
326,95.6,96.0,96.5
327,95.8,96.0,96.4
328,95.7,95.9,96.4
329,95.7,96.0,96.3
330,95.7,96.0,96.4
331,95.6,95.9,96.4
332,95.8,95.9,96.3
333,95.7,95.9,96.4
334,95.7,95.8,96.3
335,95.7,95.9,96.2
336,95.6,95.9,96.3
337,95.7,95.8,96.3
338,95.9,95.8,96.4
339,95.8,95.8,96.3
340,95.7,95.8,96.2
341,95.6,95.8,96.1
342,95.7,96.0,96.2
343,95.8,96.0,96.3
344,95.7,96.1,96.3
345,95.6,96.0,96.2
346,95.6,95.9,96.1
347,95.7,96.0,96.1
348,95.7,96.0,96.2
349,95.8,95.9,96.3
350,95.8,95.9,96.2
351,95.7,95.9,96.1
352,95.7,95.9,96.0
353,95.6,96.0,96.2
354,95.6,96.0,96.3
355,95.8,96.0,96.3
356,95.7,95.9,96.2
357,95.7,95.9,96.1
