time,w1,w2,w3
1,96.0,95.5,94.9
2,95.9,96.0,94.9
3,95.8,95.9,95.0
4,95.6,95.9,95.1
5,95.5,96.0,95.0
6,95.6,95.8,95.0
7,95.7,95.8,94.8
8,95.6,95.7,94.8
9,95.6,95.7,95.0
10,95.4,95.6,94.9
11,95.3,95.8,94.8
12,95.3,95.7,94.7
13,95.6,95.7,94.7
14,95.7,95.6,94.9
15,95.6,95.6,94.9
16,95.6,95.5,94.8
17,95.6,95.6,94.7
18,95.4,95.6,94.7
19,95.5,95.6,94.7
20,95.6,95.5,94.9
21,95.6,95.4,94.8
22,95.5,95.4,94.7
23,95.5,95.5,94.7
24,95.4,95.6,94.7
25,95.5,95.5,94.6
26,95.6,95.4,94.8
27,95.5,95.4,94.7
28,95.5,95.5,94.7
29,95.5,95.5,94.7
30,95.5,95.5,94.6
31,95.5,95.6,94.7
32,95.5,95.4,94.8
33,95.4,95.4,94.8
34,95.3,95.5,94.8
35,95.4,95.6,94.7
36,95.2,95.6,94.6
37,95.4,95.6,94.6
38,95.4,95.5,94.8
39,95.3,95.5,94.7
40,95.3,95.6,94.7
41,95.4,95.6,94.8
42,95.3,95.6,94.7
43,95.5,95.6,94.8
44,95.4,95.5,94.9
45,95.3,95.4,94.8
46,95.2,95.4,94.8
47,95.1,95.6,94.8
48,95.2,95.6,94.8
49,95.3,95.5,94.7
50,95.2,95.5,94.8
51,95.2,95.5,94.9
52,95.3,95.4,94.9
53,95.2,95.6,94.9
54,95.1,95.6,94.8
55,95.3,95.4,94.7
56,95.4,95.5,94.7
57,95.5,95.6,94.7
58,95.4,95.5,94.7
59,95.3,95.6,94.6
60,95.2,95.7,94.6
61,102.3,95.6,94.6
62,115.0,113.6,109.9
63,115.0,113.8,115.9
64,115.0,114.0,115.7
65,115.0,114.4,115.5
66,115.1,114.6,115.4
67,115.4,114.6,115.5
68,115.3,114.8,115.5
69,115.3,115.0,115.4
70,115.3,115.1,115.4
71,115.3,115.3,115.3
72,115.2,115.4,115.3
73,115.4,115.4,115.3
74,115.3,115.5,115.4
75,99.9,116.0,115.4
76,100.3,106.0,105.2
77,100.8,105.7,99.8
78,107.2,100.5,99.5
79,106.9,100.3,99.3
80,106.5,99.8,98.8
81,98.2,99.4,98.3
82,98.1,99.0,98.0
83,97.7,98.8,97.7
