time,w1,w2,w3
1,93.2,94.1,94.4
2,93.7,94.1,94.5
3,93.7,94.0,94.6
4,93.7,94.0,94.8
5,93.6,94.0,94.7
6,93.7,93.9,94.6
7,94.0,94.0,94.6
8,93.9,94.0,94.5
9,93.9,94.1,94.4
10,93.9,94.2,94.4
11,93.8,94.1,94.5
12,93.8,94.1,94.5
13,93.8,94.0,94.4
14,93.8,94.0,94.3
15,93.8,94.2,94.3
16,93.7,94.2,94.3
17,93.7,94.2,94.3
18,93.8,94.2,94.3
19,93.8,94.2,94.2
20,93.8,94.1,94.2
21,93.8,94.3,94.2
22,93.8,94.2,94.2
23,93.7,94.2,94.4
24,93.8,94.1,94.3
25,93.9,94.1,94.2
26,93.8,94.1,94.3
27,93.8,94.0,94.2
28,93.7,94.0,94.1
29,93.7,94.0,94.2
30,93.8,93.9,94.3
31,93.9,93.9,94.2
32,93.9,94.2,94.2
33,93.9,94.3,94.3
34,93.8,94.2,94.4
35,93.9,94.2,94.5
36,94.0,94.1,94.5
37,94.1,94.3,94.3
38,94.0,94.2,94.4
39,94.0,94.3,94.6
40,93.9,94.2,94.6
41,94.1,94.1,94.5
42,94.0,94.2,94.4
43,94.2,94.3,94.3
44,94.1,94.3,94.3
45,94.0,94.4,94.4
46,94.0,94.3,94.4
47,94.0,94.3,94.4
48,93.9,94.3,94.3
49,94.1,94.2,94.2
50,94.1,94.3,94.2
51,93.9,94.3,94.3
52,93.9,94.3,94.3
53,93.8,94.3,94.4
54,93.8,94.1,94.2
55,94.0,94.1,94.2
56,94.1,94.1,94.3
57,94.0,94.3,94.4
58,94.0,94.2,94.5
59,93.9,94.1,94.4
60,94.0,94.1,94.3
61,94.1,94.1,94.5
62,106.2,105.8,108.9
63,106.4,106.1,108.4
64,94.1,94.3,94.9
65,94.1,94.1,94.7
66,94.2,94.1,94.6
67,94.3,94.3,94.5
68,94.2,94.2,94.4
69,94.2,94.2,94.5
70,94.2,94.2,94.5
71,94.1,94.3,94.5
72,94.1,94.4,94.4
73,94.2,94.3,94.4
74,94.1,94.3,94.3
75,94.1,94.3,94.4
76,94.2,94.4,94.5
77,94.1,94.4,94.4
78,94.1,94.4,94.4
79,94.2,94.4,94.3
80,94.1,94.4,94.4
81,94.0,94.5,94.5
82,94.0,94.5,94.4
83,93.9,94.4,94.3
84,93.9,94.4,94.3
85,94.0,94.4,94.3
86,93.9,94.5,94.4
87,93.9,94.6,94.5
88,93.9,94.5,94.4
89,93.8,94.5,94.3
90,93.8,94.5,94.4
91,94.0,94.6,94.4
92,94.1,94.7,94.4
93,94.0,94.8,94.5
94,94.0,94.7,94.5
95,93.9,94.7,94.4
96,93.9,94.7,94.4
97,94.0,94.6,94.3
98,94.0,94.6,94.4
99,93.9,94.7,94.5
100,93.9,94.6,94.4
101,94.0,94.6,94.4
102,94.0,94.6,94.3
103,94.1,94.6,94.2
104,94.1,94.6,94.2
105,94.0,94.7,94.2
106,94.0,94.6,94.2
107,93.9,94.5,94.3
108,93.9,94.4,94.3
109,94.0,94.3,94.2
110,94.0,94.2,94.4
111,94.1,94.2,94.4
112,94.0,94.3,94.2
113,93.9,94.4,94.2
114,93.9,94.3,94.2
115,94.1,94.2,94.3
116,94.2,94.1,94.4
117,94.1,94.1,94.4
118,94.0,94.1,94.2
119,93.9,94.1,94.2
120,93.9,94.1,94.3
121,94.0,94.1,94.4
122,94.0,94.1,94.4
123,94.0,94.1,94.4
124,93.9,94.1,94.3
125,94.0,94.1,94.4
126,94.1,94.0,94.3
127,94.2,93.9,94.3
128,94.2,94.0,94.4
129,94.0,94.0,94.5
130,94.0,94.0,94.5
131,94.1,94.0,94.4
132,94.0,94.0,94.3
133,94.1,94.0,94.4
134,94.0,94.1,94.5
135,94.0,94.1,94.4
136,94.1,94.1,94.2
137,94.1,94.2,94.2
138,94.0,94.2,94.2
139,94.1,94.2,94.5
140,94.1,94.2,94.5
141,94.3,94.3,94.3
142,94.2,94.3,94.3
143,94.1,94.1,94.3
144,94.0,94.1,94.5
145,94.2,94.1,94.6
146,94.3,94.0,94.5
147,94.2,94.0,94.4
148,94.1,94.1,94.3
149,94.0,93.9,94.3
150,93.9,93.9,94.3
151,94.1,93.9,94.4
152,94.1,94.0,94.4
153,94.0,94.1,94.3
154,94.1,94.1,94.2
155,94.1,94.1,94.2
156,94.2,94.0,94.2
157,94.4,94.1,94.3
158,94.3,94.0,94.2
159,94.4,94.1,94.2
160,94.3,94.1,94.1
161,94.3,94.0,94.0
162,94.3,94.0,94.1
163,94.5,94.1,94.2
164,94.5,94.0,94.1
165,94.4,94.0,94.1
166,94.5,94.0,94.0
167,94.4,94.0,94.0
168,94.3,94.0,94.1
169,94.5,93.9,94.2
170,94.5,94.0,94.2
171,94.5,94.1,94.2
172,94.5,94.2,94.2
173,94.4,94.1,94.2
174,94.4,94.1,94.2
175,94.6,94.0,94.1
176,94.6,94.0,94.1
177,94.5,94.1,94.1
178,94.4,94.2,94.1
179,94.4,94.2,94.2
180,94.4,94.2,94.3
181,94.6,94.1,94.3
182,94.5,94.2,94.2
183,94.5,94.4,94.1
184,94.4,94.4,94.0
185,94.4,94.4,94.1
186,94.4,94.4,94.2
187,94.5,94.2,94.2
188,94.4,94.2,94.2
189,94.3,94.2,94.2
190,94.2,94.3,94.2
191,94.1,94.2,94.4
192,94.1,94.2,94.3
193,94.1,94.1,94.2
194,94.1,94.1,94.1
195,94.0,94.2,94.1
196,93.8,94.2,94.2
197,93.8,94.1,94.3
198,93.9,94.0,94.2
199,94.0,94.0,94.2
200,94.0,94.0,94.2
201,93.9,94.0,94.1
202,93.7,94.0,94.2
203,93.7,93.9,94.3
204,93.8,93.9,94.4
205,93.9,93.9,94.3
206,93.9,93.9,94.3
207,93.9,93.9,94.2
208,93.8,94.1,94.1
209,93.8,94.1,94.1
210,93.8,94.0,94.1
211,93.8,94.0,94.1
212,93.8,94.1,94.1
213,93.7,94.2,94.0
214,93.7,94.6,94.3
215,93.7,94.5,94.4
216,93.8,94.4,94.3
217,93.9,94.5,94.2
218,93.8,94.5,94.2
219,93.7,94.5,94.1
220,93.7,94.5,94.3
221,93.7,94.4,94.3
222,93.9,94.3,94.2
223,93.8,94.3,94.2
224,93.8,94.3,94.5
225,93.6,94.4,94.5
226,93.7,94.3,94.5
227,93.8,94.2,94.6
228,93.8,94.2,94.5
229,93.8,94.2,94.5
230,93.8,94.2,94.5
231,93.7,94.2,94.3
232,93.8,94.1,94.4
233,93.9,94.1,94.5
234,93.8,94.1,94.5
235,94.0,94.2,94.4
236,93.9,94.2,94.4
237,93.9,94.2,94.4
238,93.8,94.1,94.5
239,93.9,94.0,94.6
240,93.9,94.1,94.5
241,94.0,94.0,94.4
242,93.9,94.1,94.4
243,93.9,94.2,94.4
244,93.9,94.1,94.4
245,94.1,94.0,94.3
246,94.2,94.0,94.3
247,94.1,94.0,94.3
248,94.0,93.9,94.2
249,93.8,94.1,94.5
250,93.9,94.0,94.6
251,93.9,94.0,94.5
252,93.9,94.1,94.5
253,93.8,94.1,94.4
254,93.7,94.1,94.4
255,93.7,94.2,94.4
256,93.6,94.2,94.5
257,93.8,94.1,94.4
258,93.8,94.1,94.4
259,93.8,94.0,94.3
260,93.7,94.0,94.3
261,93.6,94.1,94.4
262,93.7,94.1,94.5
263,93.8,94.0,94.4
264,93.8,94.0,94.4
265,93.8,93.9,94.4
266,93.7,93.9,94.3
267,93.7,93.9,94.4
268,93.7,93.8,94.4
269,93.9,93.8,94.3
270,93.8,93.8,94.3
271,94.2,93.7,94.2
272,94.1,93.9,94.2
273,94.1,94.1,94.2
274,94.0,94.0,94.2
275,94.1,93.9,94.2
276,94.1,93.9,94.2
277,94.2,94.0,94.2
278,94.1,94.2,94.2
279,94.0,94.1,94.1
280,93.9,94.0,94.2
281,93.9,94.0,94.2
282,93.8,93.9,94.2
283,93.8,94.0,94.1
284,93.7,94.1,94.3
285,93.7,94.1,94.4
286,93.9,94.0,94.4
287,93.8,94.1,94.4
288,93.9,94.2,94.4
289,93.8,94.1,94.3
290,93.8,94.2,94.3
291,93.8,94.2,94.3
292,93.9,94.1,94.4
293,93.9,94.1,94.4
294,94.0,94.0,94.4
295,93.9,94.0,94.3
296,93.8,94.2,94.3
297,93.8,94.1,94.3
298,93.9,94.2,94.5
299,93.9,94.2,94.6
300,93.8,94.1,94.5
301,93.7,94.1,94.4
302,93.7,94.1,94.3
303,93.7,94.1,94.2
304,93.8,94.1,94.2
305,93.9,94.1,94.1
306,93.8,94.0,94.0
307,93.8,94.2,94.0
308,93.8,94.2,94.1
309,93.8,94.2,94.2
310,94.0,94.2,94.3
311,94.1,94.1,94.3
312,94.0,94.2,94.2
313,93.9,94.3,94.2
314,93.9,94.4,94.2
315,93.8,94.3,94.2
316,94.0,94.2,94.3
317,93.9,94.1,94.3
318,93.8,94.1,94.2
319,93.7,94.3,94.4
320,93.7,94.2,94.3
321,93.8,94.2,94.3
322,94.0,94.2,94.4
323,93.9,94.2,94.4
324,93.9,94.2,94.3
325,93.8,94.3,94.3
326,93.7,94.3,94.2
327,93.9,94.3,94.2
328,93.9,94.2,94.3
329,93.8,94.1,94.3
330,93.8,94.1,94.2
331,93.7,94.1,94.2
332,93.7,94.2,94.1
333,93.9,94.3,94.2
334,93.9,94.2,94.4
335,93.8,94.1,94.3
336,93.7,94.1,94.3
337,93.7,94.0,94.2
338,93.7,94.1,94.2
339,93.8,94.0,94.2
340,93.8,93.9,94.4
341,93.8,93.9,94.3
342,93.8,94.0,94.3
343,93.7,94.1,94.3
344,93.6,94.1,94.4
345,93.9,94.1,94.4
346,94.0,94.0,94.5
347,93.9,94.1,94.4
348,93.8,94.3,94.4
349,93.8,94.2,94.3
350,93.7,94.1,94.2
351,93.7,94.1,94.2
352,93.6,94.0,94.4
353,93.7,94.1,94.4
354,93.6,94.3,94.5
355,93.5,94.1,94.4
356,93.7,94.1,94.4
357,93.8,94.2,94.4
